GEOID,X,Y
17031050800,-87.68092794,41.94500948
17031243400,-87.65984786,41.89255771
17031420500,-87.60842613,41.78310025
17031710600,-87.66094336,41.74766007
17031300900,-87.70269927,41.84817965
17031840300,-87.68188201,41.832094399999995
17031210800,-87.69893335,41.93574556
17031020100,-87.68711539,42.015719700000005
17031440201,-87.61007463,41.74821007
17031670200,-87.66206265,41.79042479
17031031000,-87.67110937,41.97243706
17031630100,-87.68166879,41.7992715
17031171000,-87.79652374,41.94180712
17031730700,-87.65007922,41.70308169
17031040100,-87.68199337,41.98333066
17031381200,-87.61399918,41.80851145
17031160300,-87.73089576,41.95726822
17031031502,-87.65236557,41.96363264
17031190401,-87.78095236,41.93472768
17031390600,-87.59435041,41.80601813
17031730100,-87.63842562,41.72517711
17031220701,-87.72156506,41.92615539
17031842000,-87.62517035,41.83495997
17031490400,-87.61082373,41.72365386
17031071500,-87.62676275,41.91491427
17031838000,-87.68065013,41.87736429
17031260800,-87.72309638,41.87708484
17031671500,-87.669632,41.76817215
17031150800,-87.75211816,41.94970861
17031140200,-87.71300425,41.97069489
17031561000,-87.79150326,41.78850208
17031150300,-87.76228590000001,41.96051811
17031843900,-87.57601704,41.77659905
17031660302,-87.69839263,41.78359569
17031837800,-87.68412740000001,41.8847501
17031842500,-87.62321577,41.7769505
17031170700,-87.82216415,41.941486700000006
17031020602,-87.69363728,42.00131562
17031062600,-87.67098428,41.9359752
17031839200,-87.62203596,41.8420107
17031530502,-87.62667369,41.66480492
17031271200,-87.70356215,41.87735974
17031200402,-87.72967896,41.91963483
17031431302,-87.56278598,41.75838549
17031838700,-87.72018511,41.86257753
17031282800,-87.68491361,41.87026827
17031220300,-87.69508634,41.92846468
17031841500,-87.70791321,41.86162254
17031241200,-87.68468577,41.90670709
17031062700,-87.66611032,41.93608628
17031835900,-87.62149887,41.82016644
17031010202,-87.67332163,42.01605033
17031100400,-87.81804190000001,41.98896763
17031291600,-87.69221584,41.8576415
17031380500,-87.62779425,41.82009886
17031080400,-87.64090209999999,41.90741162
17031460301,-87.55636449,41.74002784
17031061200,-87.66164269,41.94905992
17031190800,-87.75136237,41.92781863
17031836100,-87.61868251,41.79980502
17031191200,-87.76082696,41.92014323
17031838100,-87.67168055,41.87866521
17031051400,-87.68099048,41.93574897
17031020802,-87.6946306,41.99405924
17031241100,-87.68958201,41.90666731
17031062400,-87.66628816,41.94155556
17031200300,-87.73412638,41.92348054
17031842100,-87.73361034,41.89527866
17031740400,-87.71931591,41.68723864
17031560900,-87.79165138,41.79577007
17031150501,-87.78196383,41.96447628
17031081202,-87.62181073,41.90613768
17031440600,-87.61916033,41.73269093
17031810400,-87.82943815,41.98757455
17031240200,-87.67018162,41.91244167
17031063301,-87.64302417,41.9345409
17031570200,-87.73071452,41.81438035
17031282700,-87.68868122,41.87136691
17031290900,-87.73245669,41.86241032
17031252202,-87.74458324,41.87675844
17031260100,-87.72333448,41.8843594
17031242700,-87.69937425,41.89742539
17031711500,-87.63868815,41.73244066
17031440300,-87.61953196,41.74373813
17031030702,-87.6548217,41.980689399999996
17031120300,-87.74006633,41.99111365
17031351100,-87.61419975,41.82774689
17031520400,-87.53072699,41.70299048
17031420200,-87.59351596,41.78345824
17031242800,-87.69032376,41.89263205
17031831000,-87.6769993,41.91478774
17031242400,-87.68449001,41.89942195
17031010300,-87.66653511,42.01594074
17031063100,-87.64677988,41.93823194
17031220500,-87.70491106,41.9283966
17031160700,-87.70198329,41.950419000000004
17031190200,-87.75164893,41.93511367
17031839700,-87.65235714,41.83307982
17031243200,-87.66962378,41.89243277
17031620100,-87.71802561,41.79801763
17031400800,-87.620558,41.78286334
17031130200,-87.73606640000001,41.98085092
17031710200,-87.65142767,41.75511212
17031490800,-87.61533718,41.71068276
17031510200,-87.56004137,41.71425338
17031040700,-87.6940853,41.96680564
17031570100,-87.71891319,41.81620064
17031460600,-87.55951425,41.73563266
17031191301,-87.78026545,41.92015218
17031190100,-87.74438887,41.93521764
17031835000,-87.68604923,41.78284948
17031650301,-87.72999163,41.77492753
17031730300,-87.66456514,41.72746284
17031980000,-87.90389546,41.98026694
17031381500,-87.62286192,41.8101927
17031310200,-87.64420924,41.85630857
