GEOID,X,Y
17031243100,-87.67450675,41.89235466
17031032100,-87.65301789,41.95815388
17031020302,-87.69496341,42.00854066
17031843000,-87.7227523,41.86793481
17031690500,-87.61210856,41.76816566
17031672000,-87.67112845,41.76119856
17031140602,-87.72101658,41.9646521
17031610400,-87.66744913,41.81039846
17031530503,-87.63741206,41.66359796
17031040401,-87.68608163,41.97206674
17031630900,-87.7083655,41.78981146
17031010201,-87.68014855,42.0160076
17031440600,-87.61916033,41.73269093
17031031200,-87.65734102,41.97270924
17031838300,-87.63840386,41.90156655
17031130200,-87.73606640000001,41.98085092
17031080202,-87.63090053,41.90585974
17031836700,-87.70217474,41.89170404
17031630800,-87.69857245,41.78996524
17031491400,-87.61682145,41.68912326
17031243300,-87.66473879,41.89247817
17031430700,-87.55923220000001,41.76514324
17031671100,-87.66171177,41.77678156
17031300600,-87.71733432,41.84799051
17031062300,-87.66144317,41.94162778
17031120400,-87.75216254,41.97723588
17031770602,-87.90448852,42.01239069
17031710300,-87.66110570000001,41.75404851
17031242500,-87.68931911,41.89944553
17031620400,-87.71816816,41.78963821
17031230500,-87.73394928,41.91172353
17031040300,-87.70197485,41.97680138
17031220300,-87.69508634,41.92846468
17031420800,-87.60325692,41.77690978
17031190702,-87.76103954,41.92616304
17031031300,-87.64678533,41.97290959
17031320100,-87.62093224,41.88504648
17031560400,-87.74057679,41.80400854
17031251300,-87.77038493,41.8984251
17031120100,-87.77500735,42.00198220000001
17031835900,-87.62149887,41.82016644
17031840200,-87.64919147,41.84457483
17031220601,-87.71288366,41.92582521
17031650200,-87.73022645,41.78222236
17031241400,-87.67531026,41.90602339
17031821402,-87.65213235,41.66227531
17031430200,-87.5813483,41.76973138
17031833100,-87.65704539,41.87907673
17031560900,-87.79165138,41.79577007
17031710200,-87.65142767,41.75511212
17031350100,-87.60842028,41.84174939
17031210400,-87.73029812,41.93575814
17031580400,-87.70918446,41.81527549
17031837300,-87.70555240000002,41.87161905
17031550200,-87.56401006,41.65342929999999
17031150502,-87.78184136,41.95677846
17031160502,-87.71308765,41.9555841
17031170200,-87.78151878,41.94935283
17031530100,-87.61793948,41.68185228
17031835000,-87.68604923,41.78284948
17031843500,-87.69675436,41.83821453
17031030300,-87.67253479,41.99438755
17031837800,-87.68412740000001,41.8847501
17031070101,-87.63255808,41.93046402
17031271300,-87.70845279,41.87730403
17031170400,-87.81271068,41.94890811
17031271500,-87.71315591,41.87178613
17031440102,-87.60116366,41.74093569
17031980100,-87.75096144,41.78599019
17031700200,-87.72382218,41.75299025
17031301801,-87.73504918,41.84166179
17031841400,-87.71441061,41.85330987
17031530600,-87.61899517,41.67039113
17031836000,-87.61168435,41.81400357
17031480300,-87.58797256,41.72919429
17031681000,-87.64955263,41.77603946
17031520400,-87.53072699,41.70299048
17031060400,-87.66653643,41.95067322
17031750500,-87.6712333,41.68461607
17031711500,-87.63868815,41.73244066
17031740300,-87.71072326,41.69506933
17031242400,-87.68449001,41.89942195
17031030603,-87.65839787,41.98547623
17031301600,-87.71225204,41.84075722
17031561000,-87.79150326,41.78850208
17031210601,-87.71221399,41.93763562
