GEOID,X,Y
17031650302,-87.71774933,41.77509535
17031040600,-87.68401805,41.96683376
17031700502,-87.68876827,41.73885197
17031750300,-87.68617256,41.69539111
17031480300,-87.58797256,41.72919429
17031671300,-87.67134933,41.7739016
17031220400,-87.69996837,41.92843152
17031660600,-87.69334058,41.77728716
17031840000,-87.63829892,41.83116645
17031490700,-87.62836478,41.71073192
17031222800,-87.71509532,41.91543488
17031260100,-87.72333448,41.8843594
17031040401,-87.68608163,41.97206674
17031243200,-87.66962378,41.89243277
17031835700,-87.62759779,41.81284438
17031681000,-87.64955263,41.77603946
17031081600,-87.62887373,41.8921064
17031980000,-87.90389546,41.98026694
17031520500,-87.53087032,41.69311684
17031030104,-87.65564251,41.99727725
17031200200,-87.73562827,41.92785227
17031650500,-87.73205785,41.76225413
17031600900,-87.65315883,41.83651
17031030706,-87.65160519,41.98023518
17031540102,-87.60544899,41.66733235
17031242400,-87.68449001,41.89942195
17031100300,-87.80440585,41.98870293
17031640300,-87.77163526,41.78153205
17031491100,-87.63769565,41.69975717
17031240300,-87.67507129,41.91236619
17031390500,-87.59919873,41.80597817
17031420600,-87.61327769,41.78301351
17031170200,-87.78151878,41.94935283
17031252202,-87.74458324,41.87675844
17031670200,-87.66206265,41.79042479
17031836000,-87.61168435,41.81400357
17031730500,-87.63813859,41.71424953
17031221400,-87.69453204,41.92080131
17031710300,-87.66110570000001,41.75404851
17031061901,-87.64345993,41.94323672
17031160602,-87.70063474,41.95609293
17031560100,-87.74125032,41.815366100000006
17031150502,-87.78184136,41.95677846
17031836100,-87.61868251,41.79980502
17031700100,-87.69530904,41.75359313
17031620300,-87.73044378,41.78950251
17031843400,-87.73202142,41.84932717
17031611700,-87.67197619,41.79759918
17031691000,-87.62001511,41.76196543
17031010300,-87.66653511,42.01594074
17031833000,-87.65724247,41.88528825
17031711500,-87.63868815,41.73244066
17031241600,-87.66532774,41.90670971
17031460500,-87.57260426,41.74688192
17031831800,-87.71645279,41.97823322
17031460700,-87.54928133,41.73558004
17031071200,-87.64621065,41.92185478
17031671900,-87.66128024,41.76132565
17031161100,-87.73815125,41.94987713
17031740400,-87.71931591,41.68723864
17031440202,-87.60976204,41.74095993
17031630300,-87.70863784,41.79886208
17031242000,-87.66495365,41.89973715
17031110300,-87.78323489,41.97529087
17031831600,-87.79761488,41.92561056
17031151100,-87.76171752,41.94229034
17031681100,-87.64935956,41.76876653
17031760803,-87.84415467,41.97534634
17031720400,-87.68666864,41.70999186
17031063100,-87.64677988,41.93823194
17031241300,-87.68102502,41.9067716
17031010201,-87.68014855,42.0160076
17031843100,-87.70071235,41.8607501
17031421200,-87.60896603,41.77065694
17031271300,-87.70845279,41.87730403
17031470100,-87.59648963,41.72822087
17031600400,-87.64393212,41.84171841
17031838300,-87.63840386,41.90156655
17031490400,-87.61082373,41.72365386
17031750200,-87.67142508,41.69566489
17031221600,-87.68509672,41.92124991
17031062500,-87.67110725,41.94148803
17031834000,-87.6294985,41.72753594
17031020302,-87.69496341,42.00854066
17031243500,-87.65251725,41.89265362
17031071700,-87.64107175,41.91286663
17031241000,-87.69453442,41.90799777
17031600700,-87.66062935,41.84069269
17031710700,-87.65688393,41.7471101
17031140200,-87.71300425,41.97069489
17031050100,-87.67637299,41.95784513
17031400300,-87.61318355,41.79310403
17031431400,-87.5472255,41.75968474
17031130300,-87.71339148,41.98655897
17031191100,-87.75097635,41.91962934
17031650400,-87.71718034,41.76532483
17031191302,-87.77053337,41.9202289
17031510200,-87.56004137,41.71425338
17031222200,-87.6838262,41.91590954
17031070300,-87.65131025,41.92904631
17031530200,-87.63239540000001,41.68156117
17031160100,-87.74279509,41.96462845
17031834600,-87.63430566,41.78724667
17031071100,-87.65106142,41.9217778
17031390700,-87.58254201,41.80637849
17031491000,-87.62805057,41.69975877
17031611800,-87.66711378,41.79764779
17031590500,-87.67990652,41.82666326
17031190100,-87.74438887,41.93521764
17031191200,-87.76082696,41.92014323
17031832500,-87.66411856,41.92187779
17031590700,-87.66385179999999,41.82678213
17031030300,-87.67253479,41.99438755
17031060100,-87.66661125,41.95753113
17031611200,-87.66244137,41.80499399
17031260500,-87.73772821,41.87666399
17031030601,-87.65493608,41.98888631
17031420300,-87.59869702,41.78322409
17031081900,-87.64149138,41.89798322
17031430600,-87.57137476,41.76438545
17031841300,-87.68303095,41.84408348
17031283800,-87.65375469,41.86341416
17031210800,-87.69893335,41.93574556
17031430800,-87.57129826,41.76075001
17031380100,-87.61010048,41.82019679
17031830700,-87.65917156,41.96097268
17031842000,-87.62517035,41.83495997
17031220602,-87.71198137,41.92933118
17031590600,-87.67292546,41.8268329
17031030400,-87.67207882,41.98695159
17031010502,-87.66332746,42.00451711
17031220500,-87.70491106,41.9283966
17031670800,-87.66187901,41.78314423
17031242900,-87.68428964,41.89219553
17031220902,-87.72183573,41.92271119
17031160601,-87.70214909,41.95953153
17031100700,-87.79762951,41.97212346
17031835900,-87.62149887,41.82016644
17031842900,-87.67293788,41.86313854
17031640100,-87.73999542,41.78209437
17031670500,-87.67640438,41.78657829
17031310500,-87.65475252,41.85522514
17031834800,-87.64508785,41.78363026
17031220702,-87.72423131,41.92936869
17031320600,-87.61688171,41.87113738
17031290900,-87.73245669,41.86241032
17031040900,-87.68385443,41.96318466
17031681200,-87.63849758,41.76918931
17031580700,-87.68684701,41.81748820000001
17031840400,-87.66767953,41.83384783
17031350100,-87.60842028,41.84174939
17031040800,-87.69230341,41.96316275
17031030800,-87.66418804,41.97991233
