GEOID,X,Y
17031171100,-87.78128651,41.94205282
17031062300,-87.66144317,41.94162778
17031834400,-87.59630964,41.77694481
17031160900,-87.72260823,41.95008208
17031839100,-87.63274642,41.88102686
17031251500,-87.76034553,41.8911117
17031300600,-87.71733432,41.84799051
17031351100,-87.61419975,41.82774689
17031570400,-87.71913039,41.8049921
17031520500,-87.53087032,41.69311684
17031835100,-87.68624804,41.7901576
17031280100,-87.64280424,41.88529625
17031031200,-87.65734102,41.97270924
17031221500,-87.68995135,41.92164689
17031431400,-87.5472255,41.75968474
17031130100,-87.72080869,41.99110418
17031430900,-87.58118514,41.76064096
17031231200,-87.72131534,41.8990614
17031837400,-87.69380128,41.87597471
17031020901,-87.68608508,41.99423558
17031301702,-87.71952440000001,41.83880617
17031440900,-87.60900579999999,41.72866906
17031190402,-87.77123177,41.93485964
17031030103,-87.65469544,41.99538042
17031833300,-87.65412509,41.87169145
17031070102,-87.64220207,41.93058288
17031720500,-87.68910111,41.70283531
17031100600,-87.79739959999999,41.9792044
17031300500,-87.72193927,41.84742514
17031839200,-87.62203596,41.8420107
17031320100,-87.62093224,41.88504648
17031240600,-87.68970922,41.91216127
17031660600,-87.69334058,41.77728716
17031660800,-87.69326554,41.77364113
17031061000,-87.65197029,41.94922058
17031611000,-87.64993808,41.80477139
17031400300,-87.61318355,41.79310403
17031062900,-87.65641126,41.93623705
17031750200,-87.67142508,41.69566489
17031836500,-87.60063789,41.82827699
17031140701,-87.71265249,41.96703748
17031030702,-87.6548217,41.980689399999996
17031530503,-87.63741206,41.66359796
17031280800,-87.68890088,41.87859679
17031080400,-87.64090209999999,41.90741162
17031030102,-87.65513191,41.99339666
17031151002,-87.74715538,41.94249177
17031630900,-87.7083655,41.78981146
17031520600,-87.54040381,41.6895295
17031283100,-87.66404577,41.86927360000001
17031611100,-87.65758173,41.80505901
17031834000,-87.6294985,41.72753594
17031490800,-87.61533718,41.71068276
17031720100,-87.67472719,41.72759441
17031831200,-87.73225034,41.915318799999994
17031020701,-87.70368969,41.98689156
17031271800,-87.69848966,41.87149641
17031252201,-87.75210511,41.87669586
17031843000,-87.7227523,41.86793481
17031460302,-87.5573905,41.74708633
17031750400,-87.68507119,41.68565687
17031081201,-87.62621204,41.89915381
17031491000,-87.62805057,41.69975877
17031071500,-87.62676275,41.91491427
17031160501,-87.71297317,41.95920983
17031050600,-87.67618131,41.95054669
17031440202,-87.60976204,41.74095993
17031381500,-87.62286192,41.8101927
17031842800,-87.69830432,41.80753375
17031330200,-87.63053543,41.86134135
17031190702,-87.76103954,41.92616304
17031241300,-87.68102502,41.9067716
17031062500,-87.67110725,41.94148803
17031110400,-87.77261086,41.97295319
17031061100,-87.65680349,41.94913976
17031839800,-87.64316235,41.83506742
17031260800,-87.72309638,41.87708484
17031510300,-87.57497259,41.7157378
17031835000,-87.68604923,41.78284948
17031832200,-87.67997294,41.92047802
17031222200,-87.6838262,41.91590954
17031821402,-87.65213235,41.66227531
17031280400,-87.67188449,41.88600965
17031063400,-87.64673023,41.93465954
17031351000,-87.60597448,41.83478357
17031220901,-87.72124829,41.91918163
17031411000,-87.57687325,41.79071573
17031080100,-87.62678977,41.90755367
17031221200,-87.70464995,41.92108312
17031834600,-87.63430566,41.78724667
17031841100,-87.63509778,41.85100585
17031381900,-87.61388848,41.80395568
17031670200,-87.66206265,41.79042479
17031100100,-87.78303356,41.98958058
17031292400,-87.72239911,41.8552399
17031310400,-87.65226128,41.85650694
17031020100,-87.68711539,42.015719700000005
17031100700,-87.79762951,41.97212346
17031730700,-87.65007922,41.70308169
17031760803,-87.84415467,41.97534634
17031380700,-87.62376798,41.81380605
17031280900,-87.68512815,41.87863093
17031281900,-87.64262363,41.87924795
17031251200,-87.76060396,41.898549100000004
17031611600,-87.67674266,41.79759556
17031221300,-87.69975406,41.92112568
17031310500,-87.65475252,41.85522514
17031843100,-87.70071235,41.8607501
17031063000,-87.65156174,41.93631031
17031060900,-87.64047123,41.95069037
17031020302,-87.69496341,42.00854066
17031320400,-87.61736676,41.87772138
17031170100,-87.79481664,41.95585952
17031430400,-87.59032145,41.76217771
17031381200,-87.61399918,41.80851145
17031390400,-87.60405819,41.80592436
17031210502,-87.72205243,41.93378463
17031570200,-87.73071452,41.81438035
17031430101,-87.57395291,41.76982644
17031251600,-87.75180372,41.89140651
17031191200,-87.76082696,41.92014323
17031480400,-87.57563851,41.72844974
17031834700,-87.64503336,41.7906903
17031350400,-87.62836949,41.84192912
17031410800,-87.58962436,41.79795884
17031301200,-87.69147707,41.84841715
17031170800,-87.81237128,41.94157617
17031340300,-87.635791,41.84280856
17031750300,-87.68617256,41.69539111
17031063302,-87.63985398,41.93476468
17031841000,-87.61738686,41.84844846
17031380200,-87.61498606,41.82057401
17031160602,-87.70063474,41.95609293
17031190601,-87.78046061,41.92741462
17031411100,-87.58970211,41.7904495
17031140100,-87.70579417,41.97108445
17031420500,-87.60842613,41.78310025
