GEOID,X,Y
17031835900,-87.62149887,41.82016644
17031190402,-87.77123177,41.93485964
17031061800,-87.64711319,41.94648949
17031460500,-87.57260426,41.74688192
17031030300,-87.67253479,41.99438755
17031210501,-87.72233013,41.93740129
17031680500,-87.65235244,41.79056399
17031040201,-87.69400052,41.97258048
17031062200,-87.65664399,41.94258468
17031550100,-87.53532981,41.66503284
17031836900,-87.70613618,41.88188305
17031690300,-87.62901402,41.76866905
17031410500,-87.60374641,41.79782726
17031010100,-87.6698442,42.02126162
17031241300,-87.68102502,41.9067716
17031260900,-87.72281415,41.87102973
17031283100,-87.66404577,41.86927360000001
17031691100,-87.62987209999999,41.76171352
17031081600,-87.62887373,41.8921064
17031230800,-87.71495631,41.90586512
17031050100,-87.67637299,41.95784513
17031430700,-87.55923220000001,41.76514324
17031030603,-87.65839787,41.98547623
17031611000,-87.64993808,41.80477139
17031160501,-87.71297317,41.95920983
17031570500,-87.73245522,41.79860147
17031671500,-87.669632,41.76817215
17031300600,-87.71733432,41.84799051
17031282700,-87.68868122,41.87136691
17031710100,-87.64197131,41.75339179
17031841900,-87.64296873,41.86789231
17031700200,-87.72382218,41.75299025
17031831300,-87.74425955,41.90776632
17031160200,-87.73840199,41.95879098
17031490700,-87.62836478,41.71073192
17031490901,-87.61626765,41.69605818
17031063302,-87.63985398,41.93476468
17031292200,-87.71570676,41.85665178
17031711100,-87.65830015,41.73950164
17031080202,-87.63090053,41.90585974
17031440300,-87.61953196,41.74373813
17031839100,-87.63274642,41.88102686
17031843800,-87.64047559,41.80165684
17031062600,-87.67098428,41.9359752
17031150700,-87.76195803,41.94959157
17031191100,-87.75097635,41.91962934
17031720600,-87.67720698,41.70277645
17031530300,-87.65175241,41.68131428
17031430500,-87.58127359999999,41.76428416
17031832400,-87.69225649,41.915741100000005
17031838000,-87.68065013,41.87736429
17031381800,-87.62119776,41.80384812
17031170900,-87.81160574,41.93619585
17031540102,-87.60544899,41.66733235
17031170500,-87.82889594,41.950078000000005
17031301600,-87.71225204,41.84075722
17031843400,-87.73202142,41.84932717
17031040900,-87.68385443,41.96318466
17031670900,-87.65702201,41.78321242
17031030103,-87.65469544,41.99538042
17031080201,-87.63100543,41.90949845
17031836200,-87.60128475,41.79046921
17031070103,-87.64260515,41.92681098
17031250800,-87.75146765,41.90618178
17031080100,-87.62678977,41.90755367
17031600400,-87.64393212,41.84171841
17031661100,-87.70268813,41.76078736
17031243000,-87.67939814,41.89227538
17031170200,-87.78151878,41.94935283
17031061100,-87.65680349,41.94913976
17031161100,-87.73815125,41.94987713
17031051000,-87.68573172,41.94130244
17031838800,-87.57231915,41.6835098
17031630800,-87.69857245,41.78996524
17031310900,-87.67467409999999,41.85577165
17031063301,-87.64302417,41.9345409
17031061500,-87.66154470000001,41.94528177
17031720100,-87.67472719,41.72759441
17031051200,-87.67595179999999,41.94142113
17031841100,-87.63509778,41.85100585
17031410200,-87.5942678,41.80166753
17031360200,-87.60990515,41.82687575
17031160700,-87.70198329,41.950419000000004
17031700401,-87.71203548,41.74553710000001
17031150401,-87.77226481,41.96456766
17031242000,-87.66495365,41.89973715
17031710200,-87.65142767,41.75511212
17031190702,-87.76103954,41.92616304
17031835500,-87.63254191,41.81635414
17031081000,-87.63210893,41.90026557
17031120100,-87.77500735,42.00198220000001
17031500200,-87.60030207,41.70085594
17031062900,-87.65641126,41.93623705
17031161300,-87.73100231,41.94269945
17031061902,-87.63570667,41.94492796
17031243500,-87.65251725,41.89265362
17031100200,-87.7942459,41.99561637
17031720500,-87.68910111,41.70283531
17031100700,-87.79762951,41.97212346
17031700402,-87.71182339,41.73823012
17031070600,-87.66567662,41.92876278
17031650301,-87.72999163,41.77492753
17031240300,-87.67507129,41.91236619
17031650500,-87.73205785,41.76225413
17031570400,-87.71913039,41.8049921
17031836300,-87.60175842,41.80153231
17031251700,-87.74447928,41.8913844
17031140100,-87.70579417,41.97108445
17031691400,-87.61016852,41.75484549
17031836800,-87.71386248,41.88504484
17031730500,-87.63813859,41.71424953
17031835800,-87.6187192,41.81304625
17031210900,-87.69333664,41.93543908
17031150502,-87.78184136,41.95677846
17031070700,-87.67380229999999,41.92926243
17031842200,-87.64988573,41.90493388
17031230200,-87.71009495,41.91188212
17031832600,-87.65405513,41.91474919
17031222200,-87.6838262,41.91590954
17031071600,-87.6411828,41.91647254
17031200300,-87.73412638,41.92348054
17031480100,-87.5756027,41.73524786
17031491100,-87.63769565,41.69975717
17031843200,-87.66339453,41.84743951
17031670100,-87.65720835,41.79049374
17031834300,-87.59177421,41.74584475
17031681300,-87.63986215,41.76117339
17031431301,-87.56018635,41.75353019
17031060300,-87.67133166,41.95060612
17031842300,-87.65606634,41.90220092
17031836000,-87.61168435,41.81400357
17031130300,-87.71339148,41.98655897
17031500100,-87.59502359,41.71468409
17031580100,-87.69074504,41.82805425
17031836700,-87.70217474,41.89170404
17031831200,-87.73225034,41.915318799999994
17031411200,-87.59401723,41.79055575
17031838100,-87.67168055,41.87866521
17031520500,-87.53087032,41.69311684
17031260500,-87.73772821,41.87666399
17031230100,-87.70436809,41.9120286
17031230300,-87.71498894,41.91181732
17031837800,-87.68412740000001,41.8847501
17031681200,-87.63849758,41.76918931
17031080400,-87.64090209999999,41.90741162
17031837300,-87.70555240000002,41.87161905
17031301701,-87.71962539,41.84248053
17031280800,-87.68890088,41.87859679
17031030900,-87.67144544,41.97979515
17031100500,-87.8197322,41.97805995
17031770902,-87.83618394,41.97006567
17031580400,-87.70918446,41.81527549
17031160602,-87.70063474,41.95609293
17031081500,-87.62623002,41.89255913
17031063000,-87.65156174,41.93631031
17031030200,-87.66523002,41.99444147
17031171100,-87.78128651,41.94205282
17031730300,-87.66456514,41.72746284
17031710500,-87.67078729,41.74753156
17031010702,-87.67272572,42.00902
17031520300,-87.53955709,41.70112336
17031839600,-87.61924947,41.82744117
17031410800,-87.58962436,41.79795884
17031010600,-87.66768331,42.00627859
17031421200,-87.60896603,41.77065694
17031050800,-87.68092794,41.94500948
17031170800,-87.81237128,41.94157617
17031830700,-87.65917156,41.96097268
17031030701,-87.65796586,41.98274529
17031040202,-87.69409602,41.97985491
17031560100,-87.74125032,41.815366100000006
17031100600,-87.79739959999999,41.9792044
17031430102,-87.56163409,41.76938248
17031711200,-87.66982528,41.74055613
17031070101,-87.63255808,41.93046402
17031711300,-87.66728555,41.73350443
17031710800,-87.6488126,41.74783672
17031430900,-87.58118514,41.76064096
17031151200,-87.77149535,41.94216899
17031460700,-87.54928133,41.73558004
17031031100,-87.66386622,41.97266845
17031230600,-87.73399513,41.90618899
17031260800,-87.72309638,41.87708484
17031980100,-87.75096144,41.78599019
17031530503,-87.63741206,41.66359796
17031440101,-87.6013946,41.74863493
17031710300,-87.66110570000001,41.75404851
17031611100,-87.65758173,41.80505901
17031221300,-87.69975406,41.92112568
17031671400,-87.67622886,41.77379221
17031630900,-87.7083655,41.78981146
17031640800,-87.73974177,41.77482397
17031241100,-87.68958201,41.90666731
17031251800,-87.74788852,41.88414361
17031980000,-87.90389546,41.98026694
17031170100,-87.79481664,41.95585952
17031020200,-87.69951912,42.01569025
17031620400,-87.71816816,41.78963821
17031110502,-87.75985036,41.97028661
17031190401,-87.78095236,41.93472768
17031380700,-87.62376798,41.81380605
17031010501,-87.66395812,42.00941175
17031520100,-87.53049652,41.72033192
17031251400,-87.77012958,41.89099818
17031640600,-87.77142982,41.77603611
17031161200,-87.73857007,41.94254896
17031170600,-87.83070174,41.94129425
17031150800,-87.75211816,41.94970861
17031691500,-87.60029858,41.75504301
17031600700,-87.66062935,41.84069269
17031031200,-87.65734102,41.97270924
17031700502,-87.68876827,41.73885197
17031140302,-87.72378917,41.97254851
17031611900,-87.65982264,41.79774308
17031220500,-87.70491106,41.9283966
17031843300,-87.69255031,41.86376385
17031220602,-87.71198137,41.92933118
17031671900,-87.66128024,41.76132565
17031842100,-87.73361034,41.89527866
17031611400,-87.67216362,41.80489009
17031840700,-87.69426643,41.85293023
17031301801,-87.73504918,41.84166179
17031250600,-87.77063031,41.90569349
17031160900,-87.72260823,41.95008208
17031611600,-87.67674266,41.79759556
17031110100,-87.76969498,41.98748337
17031110200,-87.77344432,41.98006991
17031190100,-87.74438887,41.93521764
17031640100,-87.73999542,41.78209437
17031630500,-87.68901652,41.79742743
17031170400,-87.81271068,41.94890811
17031833300,-87.65412509,41.87169145
17031381200,-87.61399918,41.80851145
17031730201,-87.65791136,41.72683018
17031060900,-87.64047123,41.95069037
17031841800,-87.59942126,41.76630655
17031221600,-87.68509672,41.92124991
17031580200,-87.69934773,41.82677185
17031660800,-87.69326554,41.77364113
17031071000,-87.65591141,41.92170117
17031222900,-87.72007441,41.91556435
17031051300,-87.67584042,41.93599587
17031750300,-87.68617256,41.69539111
17031190200,-87.75164893,41.93511367
17031520400,-87.53072699,41.70299048
17031020400,-87.68591265,42.00848694
17031301100,-87.69796627,41.84702119
17031841500,-87.70791321,41.86162254
17031062500,-87.67110725,41.94148803
17031210400,-87.73029812,41.93575814
17031283200,-87.65919905,41.86957259
17031672000,-87.67112845,41.76119856
17031031800,-87.67062093,41.96701143
17031390100,-87.59063028,41.81384338
17031832900,-87.66189081,41.87417534
17031010701,-87.67862036,42.00914816
17031031502,-87.65236557,41.96363264
17031650200,-87.73022645,41.78222236
17031160800,-87.71281458,41.95021314
17031420700,-87.61069325,41.77669145
17031340400,-87.63203524,41.84188506
17031030400,-87.67207882,41.98695159
17031222700,-87.71019138,41.91549085
17031261000,-87.73200936,41.87133782
17031282800,-87.68491361,41.87026827
17031611300,-87.66730386,41.80493627
17031070400,-87.65615627,41.92896726
17031690400,-87.62020836,41.76925853
17031660301,-87.69828723,41.77995405
17031400800,-87.620558,41.78286334
17031180100,-87.79867309999999,41.93447887
17031491000,-87.62805057,41.69975877
17031190900,-87.74410482,41.9279226
17031051100,-87.68082664,41.94136518
17031320600,-87.61688171,41.87113738
17031140702,-87.71357531,41.96354821
17031491300,-87.62780359,41.688896899999996
17031301702,-87.71952440000001,41.83880617
17031671800,-87.65644808,41.76140103
17031220701,-87.72156506,41.92615539
17031480200,-87.58988412,41.73512373
17031837100,-87.69872097,41.88567366
17031222500,-87.69959636,41.91570755
17031430800,-87.57129826,41.76075001
17031230500,-87.73394928,41.91172353
17031030101,-87.65466774,41.99127066
17031700100,-87.69530904,41.75359313
17031081100,-87.62910901,41.90020657
17031291600,-87.69221584,41.8576415
17031390700,-87.58254201,41.80637849
17031351500,-87.62774624,41.82727424
17031310500,-87.65475252,41.85522514
17031834900,-87.65673446,41.7722943
17031130100,-87.72080869,41.99110418
17031320100,-87.62093224,41.88504648
17031530600,-87.61899517,41.67039113
17031210700,-87.70384008,41.935702899999995
17031071100,-87.65106142,41.9217778
17031832500,-87.66411856,41.92187779
17031611200,-87.66244137,41.80499399
17031381700,-87.62744628,41.80555025
17031110501,-87.76192501,41.97700235
17031280100,-87.64280424,41.88529625
17031062400,-87.66628816,41.94155556
17031221500,-87.68995135,41.92164689
17031711400,-87.65212358,41.73365708
17031490600,-87.62833237,41.71795138
17031301802,-87.72775915,41.84518463
17031020902,-87.6786971,41.99424997
17031081700,-87.63186815,41.89206688
17031410100,-87.57932265,41.80149666
17031750500,-87.6712333,41.68461607
17031835100,-87.68624804,41.7901576
17031251000,-87.74489245,41.89869452
17031251500,-87.76034553,41.8911117
17031220300,-87.69508634,41.92846468
17031271800,-87.69848966,41.87149641
17031190701,-87.76142166,41.92979591
17031420800,-87.60325692,41.77690978
17031491200,-87.63743827,41.68877649
17031300700,-87.71245041,41.84807209
17031837400,-87.69380128,41.87597471
17031720700,-87.66513879,41.7031071
17031661000,-87.68504459,41.76181853
17031530400,-87.6515267,41.6740396
17031062300,-87.66144317,41.94162778
17031251200,-87.76060396,41.898549100000004
17031050900,-87.685778,41.94494656
17031381400,-87.62142975,41.80762022
17031834200,-87.583607,41.75556757
17031390300,-87.6042089,41.81320062
17031420100,-87.57740163,41.78341643
17031340300,-87.635791,41.84280856
17031690500,-87.61210856,41.76816566
17031841700,-87.70418178,41.85313013
17031833100,-87.65704539,41.87907673
17031831800,-87.71645279,41.97823322
17031070102,-87.64220207,41.93058288
17031690900,-87.6103448,41.76214237
17031110300,-87.78323489,41.97529087
17031834500,-87.624736,41.78808233
17031250400,-87.77539557,41.91290777
17031670300,-87.66691669,41.79035764
17031030604,-87.65273168,41.98591932
17031671600,-87.66151183,41.76949991
17031040401,-87.68608163,41.97206674
17031310400,-87.65226128,41.85650694
17031491400,-87.61682145,41.68912326
17031243100,-87.67450675,41.89235466
17031530502,-87.62667369,41.66480492
17031031000,-87.67110937,41.97243706
17031831600,-87.79761488,41.92561056
17031292500,-87.73224294,41.85516107
17031680600,-87.65216525,41.78328114
17031310600,-87.65956565,41.85633481
17031560300,-87.74794935,41.80390715
17031330200,-87.63053543,41.86134135
17031660600,-87.69334058,41.77728716
17031740200,-87.71270548,41.70471469
17031410700,-87.59419825,41.79803997
17031100100,-87.78303356,41.98958058
17031831400,-87.75608828,41.86911848
17031271300,-87.70845279,41.87730403
17031540101,-87.59979345,41.65021997
17031351000,-87.60597448,41.83478357
17031160400,-87.72282385,41.95736577
17031060100,-87.66661125,41.95753113
17031560400,-87.74057679,41.80400854
17031050600,-87.67618131,41.95054669
17031140500,-87.73183196,41.96536193
17031050700,-87.67605949,41.94507103
17031839900,-87.64870685,41.82712292
17031062000,-87.64707858,41.94257688
17031390400,-87.60405819,41.80592436
17031240200,-87.67018162,41.91244167
17031380200,-87.61498606,41.82057401
17031251300,-87.77038493,41.8984251
17031590500,-87.67990652,41.82666326
17031130200,-87.73606640000001,41.98085092
17031150501,-87.78196383,41.96447628
17031050300,-87.69151856,41.9576781
17031243300,-87.66473879,41.89247817
17031280900,-87.68512815,41.87863093
17031840800,-87.70737101,41.84083297
17031570100,-87.71891319,41.81620064
17031831900,-87.66879065,41.94516902
17031740400,-87.71931591,41.68723864
17031070200,-87.64629299,41.9290778
17031260600,-87.73286665,41.87710779
17031231500,-87.71865591,41.89173183
17031243200,-87.66962378,41.89243277
17031390200,-87.59947654,41.81304104
17031160601,-87.70214909,41.95953153
17031430101,-87.57395291,41.76982644
17031730400,-87.65264259,41.7178212
17031612000,-87.65253589,41.7978467
17031520200,-87.53979393,41.71380157
17031381900,-87.61388848,41.80395568
17031081403,-87.6099676,41.8919083
17031060800,-87.64376299,41.95384788
