GEOID,X,Y,walk_time
170310715001007,-87.63574704,41.91240958,2344.2861665112923
170310715002000,-87.63408011,41.91378596,2318.4400177618045
170310715003011,-87.63620882,41.91744109,2832.946949380213
170310802011002,-87.63222856,41.9089,1719.098473588792
170310802011006,-87.63049703,41.90865728,1543.4772064460637
170310810005003,-87.63356343,41.89858018,961.4367032987561
170310810006004,-87.63031,41.90250343,979.4182572762087
170310811003003,-87.62904356,41.90336106,943.0521789073015
170310814012014,-87.61591378,41.89384941,1071.037539475044
170310814021008,-87.61500841,41.89228608,1290.643071801109
170310814021009,-87.61675449,41.89226009,1137.6308467029196
170310814022001,-87.61612275,41.89305283,1123.3089401512318
170310814033000,-87.61859107,41.89222827,977.0867220554588
170310816001003,-87.62887076,41.89205716,1124.2572104863723
170310817001012,-87.63047639,41.89524372,983.6240941819664
170310817002049,-87.63333027,41.88958539,1740.8357474089946
170310818001003,-87.6421878,41.89509228,2038.895082618919
170310819001004,-87.64225176,41.89598875,1964.838371913405
170312423001006,-87.67845744,41.90245639,5258.234616935596
170313201001009,-87.61658772,41.88448031,1844.5236821653866
170313201002029,-87.62419287,41.88511276,1325.8767410381831
170313201004007,-87.61568649,41.88671992,1725.466829427353
170313201004018,-87.61616763,41.88514554,1822.7170227102727
170313301001010,-87.62334318,41.8649631,3042.723739752448
170313301002013,-87.62275187,41.85669395,3767.947726039694
170317608011017,-87.84401478,41.97869174,26767.130959127746
170318419001048,-87.64180368,41.87535123,3760.8090117494385
170318439003000,-87.56706687,41.77262738,16199.680185728717
170310609005000,-87.64725157,41.94902432,6698.55139735604
170310701023000,-87.64252304,41.93134601,4705.329853247388
170310814022001,-87.61612275,41.89305283,1049.538667577699
170318383002001,-87.6370435,41.90278423,1677.152189020857
170310301014001,-87.65496849,41.99218135,11437.010222269915
170310306041002,-87.65558649,41.9846316,10820.389876055206
170310314001001,-87.64831341,41.96015139,7995.746074236076
170310321004000,-87.65128244,41.95785788,8055.837591713754
170310608001000,-87.64861955,41.95355732,7436.397342159887
170310609004005,-87.64367903,41.94689357,6404.1285810283825
170310619014002,-87.64310319,41.94061118,5794.048275619276
170310619021001,-87.64017304,41.94041816,5516.223748379671
170310631001001,-87.64596373,41.93723375,5748.067839112623
170310632005002,-87.6420108,41.93894916,5549.027141299286
170310633021002,-87.63871206,41.9352882,4929.920476525774
170310633021004,-87.63865819,41.93363989,4778.501452336898
170310633024000,-87.64062871,41.93607582,5170.481359947021
170310714003000,-87.63694345,41.92472893,3833.28230669936
170310714003001,-87.63771369,41.92471528,3900.585482338886
170310715002000,-87.63408011,41.91378596,2605.1290045531287
170310801002004,-87.62612191,41.90445492,1067.1483857206579
170310802022000,-87.63044079,41.90683023,1662.6363585162253
170310802022002,-87.6322312,41.90677232,1816.752526847097
170310802023002,-87.62971838,41.90610497,1533.8575109526612
170310802023005,-87.6303786,41.90485989,1481.830739114474
170310810004002,-87.63341787,41.90262874,1553.7178144106592
170310814021008,-87.61500841,41.89228608,1003.9540850097851
170310814021010,-87.61288558,41.89153345,1259.7433360257737
170310814023000,-87.61643395,41.89146988,949.7496717281518
170310814023001,-87.61593402,41.89080911,1053.000832813837
170310814031027,-87.61908955,41.88914532,920.3016969157457
170310814031034,-87.61647141,41.8893795,1132.3691027742364
170310818001004,-87.64347793,41.8951335,1982.6811546235651
170310818002056,-87.63629298,41.89115381,1697.5542341614146
170310818003019,-87.63613973,41.88975695,1808.1807323412386
170310819001004,-87.64225176,41.89598875,1797.5264792494324
170312414002007,-87.6742827,41.90628002,5513.690283171861
170312801002001,-87.63943847,41.88508555,2517.17203845915
170312819002000,-87.64188465,41.88155378,3048.946207846559
170312831001006,-87.66281457,41.86751897,6159.266677843882
170313201004018,-87.61616763,41.88514554,1536.0280359189485
170313301001000,-87.62340192,41.86667523,2728.3329832764825
170313301003000,-87.62121705,41.86601733,2788.4200529554614
170313301003012,-87.62689736,41.86325314,3343.6883760053097
170313302001002,-87.62859048,41.85354005,4358.338523398987
170318321001009,-87.65070085,41.95152046,7440.350544191632
170318325002001,-87.65996177,41.92504519,5909.031835803701
170318390002001,-87.63289423,41.86981261,3293.6417634215754
170318390004000,-87.62815964,41.873426,2551.03934443707
170318422001057,-87.64544166,41.89933758,2330.537136222305
170310301011002,-87.65860018,41.99118034,11890.468470481268
170310301014001,-87.65496849,41.99218135,11656.45385478203
170310307061007,-87.65492512,41.98174835,10724.518499860462
170310307061011,-87.65537584,41.97730376,10369.240034518576
170310314003003,-87.64811387,41.95818895,8022.868740742877
170310315012002,-87.65211181,41.96848708,9294.589104706654
170310321004000,-87.65128244,41.95785788,8275.281224225871
170310608003001,-87.64726459,41.95374057,7551.610408672935
170310609004000,-87.64532402,41.94924097,6978.719024089722
170310609004001,-87.64420095,41.94904021,6860.956480297469
170310609004002,-87.64359549,41.94804473,6718.543355607333
170310618001000,-87.64584767,41.94671255,6800.382821617789
170310619021000,-87.64083181,41.94080265,5828.471556229016
170310619023008,-87.642248,41.94509707,6336.464244265676
170310632004005,-87.63851650000002,41.93823265,5393.894206562907
170310633012002,-87.64305323,41.93523206,5530.542986253531
170310633021002,-87.63871206,41.9352882,5149.364109037891
170310633021003,-87.63868641,41.93467079,5092.160101415309
170310633022000,-87.64044719,41.93489356,5268.608658811828
170310713001000,-87.64065073,41.92456139,4367.606842924195
170310714002005,-87.63687169,41.92111609,3724.9588778398697
170310714002010,-87.63710307,41.91918042,3573.352156614459
170310714004003,-87.63875302,41.92436119,4180.985284077755
170310715002000,-87.63408011,41.91378596,2824.572637065245
170310801003000,-87.62634123,41.90732237,1561.178549207942
170310810005003,-87.63356343,41.89858018,1425.9664079677077
170310811003002,-87.62920893,41.90250105,1387.392443135333
170310812022000,-87.62567396,41.90188143,1017.8169789048618
170310814021010,-87.61288558,41.89153345,1040.2997035136573
170310814031034,-87.61647141,41.8893795,912.9254702621201
170310818001008,-87.64247172,41.89358733,1951.9539933734907
170310818003007,-87.63953206,41.890252200000006,1987.1333994844001
170312801002001,-87.63943847,41.88508555,2438.412227136496
170312831001006,-87.66281457,41.86751897,6080.5068665212275
170312838001001,-87.65508455,41.86659052,5475.4668047469295
170313201004018,-87.61616763,41.88514554,1316.584403406832
170313301001010,-87.62334318,41.8649631,2796.652035765822
170313301002005,-87.62437372,41.85903968,3415.2480934356518
170313301003000,-87.62121705,41.86601733,2568.9764204433454
170313301003009,-87.62445733,41.86246038,3118.3941112310495
170313301003012,-87.62689736,41.86325314,3264.9285646826565
170313301003013,-87.62685533,41.86159519,3408.674249372715
170313301004046,-87.62310711,41.85489920000001,3670.8959045046226
170313302002006,-87.62888562,41.86461634,3320.5313653618045
170313602001000,-87.60964282,41.83025467,6779.874029347671
170313801001032,-87.60796823,41.81768663,8046.840587809254
170313907001008,-87.58669104,41.80660689,10925.181754043018
170314109001002,-87.58476812,41.79886679999999,11784.763904535892
170317608011017,-87.84401478,41.97869174,27273.263578431182
170318307003007,-87.65919461,41.966360200000004,9735.447633392367
170318365001005,-87.60848077,41.83045691,6865.254831382267
170318390001001,-87.63115085,41.87336113,2744.1360062497374
170318390001005,-87.63334366,41.87331749,2943.081521204944
170318391001038,-87.62869281,41.88480146,1507.7934201472467
170318392002024,-87.62255076,41.84014425,4933.945732868993
170318419001012,-87.64937958,41.87611275,4120.9168951461015
170318422001057,-87.64544166,41.89933758,2549.980768734421
171979801001006,-87.74253791,41.78879275,20175.536627371413
170310105022000,-87.66148094,42.00614772,13276.977581120202
170310609004001,-87.64420095,41.94904021,6973.578260241758
170310816001003,-87.62887076,41.89205716,1297.4490908711275
170310633022000,-87.64044719,41.93489356,5478.972558394759
170310815003007,-87.62601861,41.88976922,1189.8586589693125
170310307062003,-87.65689076,41.98093467,11251.047826948174
170310315023000,-87.65119719,41.96499079,9326.26809452855
170310619021001,-87.64017304,41.94041816,6159.723021821402
170310633022000,-87.64044719,41.93489356,5692.664299741441
170310633024000,-87.64062871,41.93607582,5813.980633388749
170310813003001,-87.62298926,41.89881402,930.188260233054
170313504001007,-87.62756682,41.84064291,5890.942645136567
170310321004000,-87.65128244,41.95785788,8707.914886577117
170310714003002,-87.63919905,41.92533504,4739.925708384918
170310801005007,-87.62634162,41.90825624,2076.9201892934734
170318422001057,-87.64544166,41.89933758,2982.614431085668
170310313001007,-87.65170977,41.97391111,10125.806763751612
170310314001001,-87.64831341,41.96015139,8599.671518065115
170310619022004,-87.64115819,41.94147314,6301.630876765408
170310633032004,-87.63713562,41.93362003,5245.218583601753
170310701012002,-87.6402715,41.92662233,4901.686750310399
170310715005002,-87.63399338,41.91265727,3100.9356181888306
170310812012003,-87.62758565,41.89874069,1292.9674905472293
170312405001002,-87.68474692,41.9131966,7663.741151819084
170318429001012,-87.66023035,41.86055176,5931.910414351236
170310714003002,-87.63919905,41.92533504,4513.028457549518
170310810005003,-87.63356343,41.89858018,1631.702819483553
170310814012014,-87.61591378,41.89384941,1111.1789079941461
170314101002006,-87.58528392,41.80101762,11341.815800788969
170310301013000,-87.65649901,41.99121524,11706.09927607137
170310311002005,-87.66078677,41.97083549,10274.621157978794
170310312004004,-87.65525783,41.97244182,9925.681693014303
170310315012002,-87.65211181,41.96848708,9294.026903157795
170310321004000,-87.65128244,41.95785788,8274.719022677013
170310609001005,-87.6466995,41.94811716,7000.544364291528
170310633022000,-87.64044719,41.93489356,5268.046457262968
170310804001008,-87.63911037,41.90827298,2781.069623524424
170310810004002,-87.63341787,41.90262874,1772.5992453739173
170310811003002,-87.62920893,41.90250105,1386.8302415864746
170312515004007,-87.76384617,41.89020286,12469.03168588306
170313301004046,-87.62310711,41.85489920000001,3390.430275366894
170313510003005,-87.61452786,41.83601212,5833.723515005241
170314003001021,-87.62005808,41.79565207,8932.043828517904
170314004002000,-87.61627390000002,41.79025552,9748.724307631179
170314201001022,-87.58842063,41.78145793,13009.036058961221
170316903002011,-87.63137002,41.76810654,11545.68413753811
170318361003002,-87.61691829,41.80026338,8801.143381754135
170318364001008,-87.60117112,41.822323499999996,8239.568972025374
170318439003000,-87.56706687,41.77262738,15694.10976797413
170310315012002,-87.65211181,41.96848708,9068.04767763625
170310321004000,-87.65128244,41.95785788,8048.739797155466
170310608001000,-87.64861955,41.95355732,7429.299547601599
170310810005003,-87.63356343,41.89858018,1199.4249808973025
170310814022001,-87.61612275,41.89305283,1159.2747167845976
170310814031027,-87.61908955,41.88914532,927.3994914740343
170310814031034,-87.61647141,41.8893795,1139.4668973325254
170310814032000,-87.61899759,41.89302386,900.9635648322301
170310633022000,-87.64044719,41.93489356,5375.712501716102
170310811003002,-87.62920893,41.90250105,1494.4962860396079
170310814022001,-87.61612275,41.89305283,1031.030494427698
170310314003003,-87.64811387,41.95818895,8029.025381441919
170310608001000,-87.64861955,41.95355732,7661.997615371045
170310609004000,-87.64532402,41.94924097,6984.875664788766
170310609004002,-87.64359549,41.94804473,6724.699996306376
170310611001000,-87.65472158,41.9500782,7895.321043406591
170310619012002,-87.64299465,41.94365692,6280.929939663215
170310619023012,-87.64110995,41.94378052,6124.269631411324
170310633012002,-87.64305323,41.93523206,5536.699626952573
170310633021004,-87.63865819,41.93363989,5004.101725548058
170310633024000,-87.64062871,41.93607582,5396.081633158177
170310715002000,-87.63408011,41.91378596,2830.729277764288
170310802011002,-87.63222856,41.9089,2231.3877335912753
170310803002000,-87.63377084,41.90480408,2004.2262836091654
170310803004000,-87.63393491,41.90934902,2423.1207008238816
170310811003002,-87.62920893,41.90250105,1393.5490838343753
170310812011004,-87.62508486,41.89960438,1208.5456335603506
170310812012003,-87.62758565,41.89874069,914.6423199293492
170310814021010,-87.61288558,41.89153345,1575.7868938909799
170310814022001,-87.61612275,41.89305283,1422.9792674583107
170310814032000,-87.61899759,41.89302386,1164.6681155059432
170312405001008,-87.68516319,41.91282598,7289.476819922631
170312801002001,-87.63943847,41.88508555,1359.8294447192475
170318422001060,-87.64366757,41.89911302,2378.345617323183
170318423002040,-87.64111640000002,41.89023596,1361.7366601021054
170310634002003,-87.64554992,41.93520452,4779.83668101528
170310812012004,-87.62755870000002,41.89793007,1026.7508240889636
170313301003000,-87.62121705,41.86601733,3127.9995737745603
170310811003002,-87.62920893,41.90250105,1314.2421934722413
170310818001004,-87.64347793,41.8951335,1732.5245938118978
170310314006005,-87.64840433,41.96148292,8150.853211752396
170310608003000,-87.64589657,41.95423583,7283.101347609439
170310621003009,-87.65096709,41.94091436,6549.130323610086
170310621003012,-87.64978638,41.94088739,6441.700012401982
170310633032004,-87.63713562,41.93362003,4669.864898563983
170310803004000,-87.63393491,41.90934902,2226.092186403992
170310810004002,-87.63341787,41.90262874,1582.2895732019283
170310810005003,-87.63356343,41.89858018,1235.09453424686
170310810006004,-87.63031,41.90250343,1294.679002858802
170310811003002,-87.62920893,41.90250105,1388.580004950921
170310814022001,-87.61612275,41.89305283,1712.19816122013
170310814033002,-87.62146109999998,41.89218053,1159.7239442900145
170310818003007,-87.63953206,41.890252200000006,1025.2163341038788
170310818003008,-87.63830192,41.89114357,995.0807298644618
170312801001016,-87.64232575,41.88718032,1141.1090240091876
170312801001038,-87.64687764,41.88249891,1962.4659169587924
170313201004007,-87.61568649,41.88671992,1410.20608384476
170313302002006,-87.62888562,41.86461634,2202.309815492493
170313501002010,-87.61642719,41.8416361,5354.790064317508
170310608003000,-87.64589657,41.95423583,6940.920755065962
170310701023000,-87.64252304,41.93134601,4604.639733712971
170310706001007,-87.66469644,41.93038568,6491.668343757836
170310802022002,-87.6322312,41.90677232,1694.674730340434
170310803002002,-87.63590071,41.90472175,1647.1580247278257
170310811001000,-87.62875383,41.90123396,1511.3374248492137
170310812012001,-87.62621059,41.89877031,1518.4174282183994
170310813005000,-87.62105099,41.89965681,2056.253945006839
170310814021009,-87.61675449,41.89226009,1780.4709566205831
170310814022001,-87.61612275,41.89305283,1907.1869159062765
170310814031009,-87.61895541,41.891425399999996,1510.4354116035925
170310814032000,-87.61899759,41.89302386,1648.8757639539094
170310815002004,-87.62614463,41.89530882,1216.3648608023539
170310816002002,-87.62895183,41.89526665,962.8964702958021
170310817001000,-87.63022974,41.89614968,927.7695481889227
170310818001016,-87.63918946,41.89332428,925.8392042625693
170312433002006,-87.66313709999999,41.89317756,3043.072447039655
170312801001017,-87.64357142,41.88771833,1009.0708307547677
170312819003010,-87.64337174,41.88118403,1572.5729157320532
170313201001009,-87.61658772,41.88448031,1871.4435291262712
170313201003008,-87.61950825,41.88645105,1436.3360020477699
170313206001009,-87.62543101,41.86839198,2515.9328821958584
170313301003000,-87.62121705,41.86601733,3102.028886707671
170318390001001,-87.63115085,41.87336113,1565.083715032458
170310618001000,-87.64584767,41.94671255,6036.034233220113
170310626001000,-87.66951167,41.93902119,7456.895459716798
170310314001001,-87.64831341,41.96015139,7373.074055333547
170310715001007,-87.63574704,41.91240958,2350.671423978838
170310801006000,-87.6281972,41.90727392,2565.4270783838256
170310810005003,-87.63356343,41.89858018,1314.7092121648657
170310810006004,-87.63031,41.90250343,1953.117537086097
170310814021009,-87.61675449,41.89226009,2247.7547372323634
170310818001004,-87.64347793,41.8951335,1159.2017729136358
170318391001038,-87.62869281,41.88480146,1075.1188380621368
170310105012005,-87.66470428,42.01127341,13461.198219109086
170310305003008,-87.66239422,41.98430972,10857.124232020029
170310306013002,-87.65570781,41.98872429,10655.030566301593
170310307021000,-87.65476167,41.98028402,9820.053629177204
170310307022000,-87.65491446,41.98148518,9940.495525921717
170310307031000,-87.65823951,41.97908497,10022.765538688369
170310307033007,-87.65542275,41.97912853,9776.072922231182
170310307061009,-87.65453459999998,41.97904302,9689.460080407924
170310307062002,-87.65619009999998,41.98094744,10006.136115016385
170310310003015,-87.67224123,41.97033702,10490.119594493914
170310312002007,-87.65800119,41.97028796,9219.019253439947
170310314001001,-87.64831341,41.96015139,7455.525538219697
170310314003003,-87.64811387,41.95818895,7263.204572214379
170310314006005,-87.64840433,41.96148292,7582.060916944747
170310315012002,-87.65211181,41.96848708,8534.924936178159
170310321001000,-87.65109224,41.96109262,7786.446977270306
170310321003005,-87.65503776,41.95618976,7701.285896411241
170310321004000,-87.65128244,41.95785788,7515.617055697375
170310402022001,-87.69071243,41.97678661,12706.971927273746
170310507001013,-87.6737646,41.94417932,8298.749580663825
170310608003000,-87.64589657,41.95423583,6714.309052801792
170310609001000,-87.64811932,41.95043565,6573.987282292467
170310609001005,-87.6466995,41.94811716,6241.442397311892
170310609004000,-87.64532402,41.94924097,6219.054855561225
170310609004001,-87.64420095,41.94904021,6101.292311768975
170310610001000,-87.6508083,41.95063706,6831.104645510312
170310610001001,-87.65229961,41.95011767,6917.562703994252
170310610001007,-87.65285577,41.94839503,6813.797377568832
170310619012002,-87.64299465,41.94365692,5515.109130435679
170310619014002,-87.64310319,41.94061118,5253.827739602896
170310619021000,-87.64083181,41.94080265,5068.807387700521
170310619021001,-87.64017304,41.94041816,4976.003212363292
170310621002002,-87.65277468,41.94516907,6519.615631839966
170310631001001,-87.64596373,41.93723375,5207.847303096242
170310632001001,-87.6406666,41.93742997,4754.091052479578
170310632002000,-87.63824449,41.93715402,4514.0825854541
170310632003000,-87.63995074,41.93977977,4899.439723233305
170310632004005,-87.63851650000002,41.93823265,4634.23003803441
170310633021003,-87.63868641,41.93467079,4332.4959328868135
170310633022000,-87.64044719,41.93489356,4508.944490283331
170310633032004,-87.63713562,41.93362003,4101.072603756336
170310634001002,-87.64724107,41.93424751,5055.8304949821995
170310634002003,-87.64554992,41.93520452,4990.52438022358
170310701013013,-87.64004335,41.93090465,4118.18327906894
170310701023000,-87.64252304,41.93134601,4378.0280314488
170310701032002,-87.64316685,41.92702926,4051.2981963527936
170310705002010,-87.66272878,41.92606006,5705.231995129984
170310706001007,-87.66469644,41.93038568,6265.056641493666
170310713002000,-87.64266333,41.92463591,3793.604398634303
170310715001007,-87.63574704,41.91240958,2157.8985617921717
170310715002000,-87.63408011,41.91378596,2428.61906755708
170310715003011,-87.63620882,41.91744109,2579.415400155158
170310802011002,-87.63222856,41.9089,2158.690269669652
170310802022002,-87.6322312,41.90677232,1969.1856487655482
170310802023005,-87.6303786,41.90485989,1963.8634147968226
170310803002007,-87.63753220000002,41.9042094,1520.100474629556
170310803003006,-87.63613459,41.90957831,1873.3712043741637
170310804001010,-87.63906850000002,41.90690926,1896.9320749930537
170310810006004,-87.63031,41.90250343,1760.3446748994304
170310811003002,-87.62920893,41.90250105,1858.0796780621815
170310812011000,-87.62545354,41.90028024,1994.5896864874096
170310812013000,-87.62589746,41.90110921,2028.8421716902285
170310813004003,-87.61904445,41.89804281,2365.6836286353646
170310814021008,-87.61500841,41.89228608,2212.6180299730254
170310814021009,-87.61675449,41.89226009,2054.9818750456966
170310814021010,-87.61288558,41.89153345,2334.505460764059
170310814022001,-87.61612275,41.89305283,2181.697834331391
170310814031021,-87.61813163,41.89084116,1806.2548362123193
170310814032000,-87.61899759,41.89302386,1923.3866823790236
170310815001004,-87.62744637,41.89368268,1230.4234577680838
170310815003007,-87.62601861,41.88976922,1009.305674439678
170310816001000,-87.62891375,41.89366042,1097.9111293476742
170310816001003,-87.62887076,41.89205716,959.1158427905833
170310816002002,-87.62895183,41.89526665,1237.407388720916
170310817001000,-87.63022974,41.89614968,1202.2804666140364
170310817001012,-87.63047639,41.89524372,1099.7489590949892
170310817002000,-87.6304585,41.89444228,1030.0475312763665
170310818001003,-87.6421878,41.89509228,1123.2217633291143
170310818001004,-87.64347793,41.8951335,1241.6532557997855
170310818001005,-87.64355514,41.89598301,1324.0905057360435
170310818001008,-87.64247172,41.89358733,1014.6038903047897
170310818001009,-87.64219184,41.89428932,1052.1530826924836
170310818001020,-87.64073846,41.89430718,924.4550498149451
170310818002015,-87.63498583,41.89780199,926.1807950770417
170310819001004,-87.64225176,41.89598875,1208.6577180462011
170311705003020,-87.82832372,41.94952615,22523.33388488619
170312105012004,-87.72646615,41.93834022,12467.442932770546
170312420001001,-87.66434958,41.90059316,3583.97972292419
170312420003000,-87.66400814,41.90267973,3739.2194047926605
170312421003007,-87.67131658,41.89788547,3962.870653328244
170312426001010,-87.69320408,41.903678,6425.173777624142
170312427001006,-87.70075576,41.89864168,6648.929994172211
170312435001001,-87.65704399,41.89401623,2349.0470884906467
170312435002024,-87.64949399,41.8944677,1717.5906703826215
170312435002038,-87.64940401,41.89167924,1461.5363306623328
170312520002005,-87.76946321,41.88341232,12316.427768555792
170312601001021,-87.72202433,41.88105879,8305.818019760316
170312713001001,-87.70980837,41.88057088,7262.538292213789
170312801001010,-87.64721499,41.88744582,1082.9184949960638
170312801001038,-87.64687764,41.88249891,1492.9662438475323
170312801002005,-87.64349773,41.88545205,929.6038196995548
170312808001000,-87.68765792,41.88091968,5261.096329568105
170312808001018,-87.68719633,41.87663598,5601.095722429558
170312819002000,-87.64188465,41.88155378,1132.885047233576
170312819003010,-87.64337174,41.88118403,1298.061997306939
