GEOID,X,Y,walk_time
170070103002011,-87.66731065,42.01791583,1743.5257750744652
170310102013004,-87.67678506,42.0134982,15182.109614782094
170310104003005,-87.65614579,41.99863595,2004.94059981825
170310104003005,-87.65614579,41.99863595,1075.1553099985656
170310104003005,-87.65614579,41.99863595,907.1913702857886
170310104003005,-87.65614579,41.99863595,970.6863420766389
170310104003005,-87.65614579,41.99863595,1082.4888378012513
170310104003005,-87.65614579,41.99863595,1295.523194740944
170310104003005,-87.65614579,41.99863595,1755.6389056025666
170310104003005,-87.65614579,41.99863595,2649.0020748094694
170310104003005,-87.65614579,41.99863595,2954.5915304515884
170310104003005,-87.65614579,41.99863595,3993.6316178350216
170310104003005,-87.65614579,41.99863595,4783.746294635333
170310104003005,-87.65614579,41.99863595,5616.813347700933
170310104003005,-87.65614579,41.99863595,5711.784489767765
170310104003005,-87.65614579,41.99863595,7524.394338426978
170310104003005,-87.65614579,41.99863595,10774.178154100326
170310104003005,-87.65614579,41.99863595,11785.168654068237
170310104003005,-87.65614579,41.99863595,10876.46503278137
170310104003005,-87.65614579,41.99863595,11155.53672231712
170310104003005,-87.65614579,41.99863595,12910.69793451512
170310104003005,-87.65614579,41.99863595,13238.640239091714
170310104003005,-87.65614579,41.99863595,13651.9411067151
170310104003005,-87.65614579,41.99863595,1779.3376579279982
170310201002005,-87.68987920000002,42.01828566,2743.2713545012957
170310201002005,-87.68987920000002,42.01828566,2618.861133215661
170310201002005,-87.68987920000002,42.01828566,2141.406130273564
170310201002005,-87.68987920000002,42.01828566,2064.5606508046053
170310201002005,-87.68987920000002,42.01828566,4959.233238308833
170310201002005,-87.68987920000002,42.01828566,17103.997389548553
170310206021011,-87.69030473,42.00227046,4657.475115056358
170310206021011,-87.69030473,42.00227046,4802.929643380162
170310206021011,-87.69030473,42.00227046,5117.590825917981
170310206021011,-87.69030473,42.00227046,4997.148929173468
170310310002005,-87.67026896,41.97268776,1759.7744673151913
170310314004010,-87.64944192,41.96635831,1898.0804961918568
170310402012005,-87.69564597,41.97531897,2756.4955447360776
170310402012005,-87.69564597,41.97531897,4745.219476453229
170310402012005,-87.69564597,41.97531897,4033.6235403729897
170310402012005,-87.69564597,41.97531897,1500.9455917838786
170310402012005,-87.69564597,41.97531897,3712.2933309160007
170310402012005,-87.69564597,41.97531897,2178.2036449562574
170310402012005,-87.69564597,41.97531897,12868.455426662113
170310506001002,-87.67526517,41.95396046,2480.104987271563
170310506001002,-87.67526517,41.95396046,1003.5751327000294
170310506001002,-87.67526517,41.95396046,4793.380223080524
170310506001002,-87.67526517,41.95396046,4924.296681915055
170310602002005,-87.67346963,41.95697667,2514.73375610631
170310626001013,-87.66976059,41.93648843,5896.768369734347
170310630001010,-87.6518738,41.9367653,2009.3741639330235
170310630001010,-87.6518738,41.9367653,1692.426813703855
170310630001010,-87.6518738,41.9367653,1739.777171707609
170310630001010,-87.6518738,41.9367653,1629.9432709647522
170310630001010,-87.6518738,41.9367653,1122.311744049376
170310630001010,-87.6518738,41.9367653,3112.4963323230604
170310630001010,-87.6518738,41.9367653,3794.979657485164
170310705002011,-87.65949499,41.92553853,10667.373203158952
170310712001002,-87.64682714,41.92475484,2090.477074749755
170310712001002,-87.64682714,41.92475484,1209.2848574325365
170310712001002,-87.64682714,41.92475484,4660.439127021628
170310712001002,-87.64682714,41.92475484,5551.420056120196
170310712001002,-87.64682714,41.92475484,6153.577945396318
170310802021001,-87.63217534,41.90482858,3957.174804406683
170310811001000,-87.62875383,41.90123396,1851.3697314078838
170310811003002,-87.62920893,41.90250105,6827.797263612861
170310811003002,-87.62920893,41.90250105,4580.1190284894055
170310811003002,-87.62920893,41.90250105,1951.687125548321
170310811003002,-87.62920893,41.90250105,941.236588145259
170310812011000,-87.62545354,41.90028024,10880.661084534038
170310812011000,-87.62545354,41.90028024,8885.551005790488
170310812011000,-87.62545354,41.90028024,6618.199274686085
170310812011004,-87.62508486,41.89960438,15844.646349225462
170310812011004,-87.62508486,41.89960438,8125.088902468106
170310812011004,-87.62508486,41.89960438,6892.9850669692205
170310812011004,-87.62508486,41.89960438,6215.86311638694
170310812011004,-87.62508486,41.89960438,6827.912906336026
170310812011004,-87.62508486,41.89960438,5250.636000428612
170310812011004,-87.62508486,41.89960438,5355.257083009499
170310812011004,-87.62508486,41.89960438,4276.62092702747
170310812011004,-87.62508486,41.89960438,2087.5628781119517
170310812011004,-87.62508486,41.89960438,1235.2137352073403
170310812011004,-87.62508486,41.89960438,1654.1081524220574
170310812011004,-87.62508486,41.89960438,1010.3055392199939
170310812011004,-87.62508486,41.89960438,1463.7139721064113
170310812012004,-87.62755870000002,41.89793007,4092.8601912521567
170310812012006,-87.625139,41.89797827,11512.846051799776
170310812013000,-87.62589746,41.90110921,1439.95917753837
170310813003001,-87.62298926,41.89881402,13590.758989398304
170310813003001,-87.62298926,41.89881402,11349.47757601383
170310813003001,-87.62298926,41.89881402,10971.113264782321
170310813003001,-87.62298926,41.89881402,10908.56211552665
170310813003001,-87.62298926,41.89881402,10822.302428792458
170310813003001,-87.62298926,41.89881402,10883.648225042805
170310813003001,-87.62298926,41.89881402,10944.801876459183
170310813003001,-87.62298926,41.89881402,10533.700889263886
170310813003001,-87.62298926,41.89881402,10388.24636094008
170310813003001,-87.62298926,41.89881402,9411.472763798676
170310813003001,-87.62298926,41.89881402,9834.677096370253
170310813003001,-87.62298926,41.89881402,9135.497630580343
170310813003001,-87.62298926,41.89881402,7397.814481732645
170310813003001,-87.62298926,41.89881402,8396.079834295497
170310813003001,-87.62298926,41.89881402,7769.148604922431
170310813003001,-87.62298926,41.89881402,7149.708355368563
170310813003001,-87.62298926,41.89881402,6967.840602026847
170310813003001,-87.62298926,41.89881402,7045.477789369493
170310813003001,-87.62298926,41.89881402,6871.599169120374
170310813003001,-87.62298926,41.89881402,6494.973946536947
170310813003001,-87.62298926,41.89881402,6751.601162519935
170310813003001,-87.62298926,41.89881402,6354.823860994031
170310813003001,-87.62298926,41.89881402,6212.410736303893
170310813003001,-87.62298926,41.89881402,6624.781124782507
170310813003001,-87.62298926,41.89881402,5229.5347615883475
170310813003001,-87.62298926,41.89881402,5830.331624962235
170310813003001,-87.62298926,41.89881402,5600.51039233594
170310813003001,-87.62298926,41.89881402,5217.438532688598
170310813003001,-87.62298926,41.89881402,4812.805531986158
170310813003001,-87.62298926,41.89881402,4613.9391878183205
170310813003001,-87.62298926,41.89881402,4883.792373155695
170310813003001,-87.62298926,41.89881402,5244.055929448635
170310813003001,-87.62298926,41.89881402,4147.300337780082
170310813003001,-87.62298926,41.89881402,3920.1077532190957
170310813003001,-87.62298926,41.89881402,4420.70642341366
170310813003001,-87.62298926,41.89881402,4232.649115676316
170310813003001,-87.62298926,41.89881402,4631.559580673856
170310813003001,-87.62298926,41.89881402,4120.958704437553
170310813003001,-87.62298926,41.89881402,4389.8805210694045
170310813003001,-87.62298926,41.89881402,4047.135947859358
170310813003001,-87.62298926,41.89881402,2344.2861665112923
170310813003001,-87.62298926,41.89881402,2318.4400177618045
170310813003001,-87.62298926,41.89881402,2832.946949380213
170310813003001,-87.62298926,41.89881402,1719.098473588792
170310813003001,-87.62298926,41.89881402,1543.4772064460637
170310813003001,-87.62298926,41.89881402,961.4367032987561
170310813003001,-87.62298926,41.89881402,979.4182572762087
170310813003001,-87.62298926,41.89881402,943.0521789073015
170310813003001,-87.62298926,41.89881402,1071.037539475044
170310813003001,-87.62298926,41.89881402,1290.643071801109
170310813003001,-87.62298926,41.89881402,1137.6308467029196
170310813003001,-87.62298926,41.89881402,1123.3089401512318
170310813003001,-87.62298926,41.89881402,977.0867220554588
170310813003001,-87.62298926,41.89881402,1124.2572104863723
170310813003001,-87.62298926,41.89881402,983.6240941819664
170310813003001,-87.62298926,41.89881402,1740.8357474089946
170310813003001,-87.62298926,41.89881402,2038.895082618919
170310813003001,-87.62298926,41.89881402,1964.838371913405
170310813003001,-87.62298926,41.89881402,5258.234616935596
170310813003001,-87.62298926,41.89881402,1844.5236821653866
170310813003001,-87.62298926,41.89881402,1325.8767410381831
170310813003001,-87.62298926,41.89881402,1725.466829427353
170310813003001,-87.62298926,41.89881402,1822.7170227102727
170310813003001,-87.62298926,41.89881402,3042.723739752448
170310813003001,-87.62298926,41.89881402,3767.947726039694
170310813003001,-87.62298926,41.89881402,26767.130959127746
170310813003001,-87.62298926,41.89881402,3760.8090117494385
170310813003001,-87.62298926,41.89881402,16199.680185728717
170310813006001,-87.62297531,41.89799868,6698.55139735604
170310813006001,-87.62297531,41.89799868,4705.329853247388
170310813006001,-87.62297531,41.89799868,1049.538667577699
170310813006001,-87.62297531,41.89799868,1677.152189020857
170310814011000,-87.62231827,41.89626219,11437.010222269915
170310814011000,-87.62231827,41.89626219,10820.389876055206
170310814011000,-87.62231827,41.89626219,7995.746074236076
170310814011000,-87.62231827,41.89626219,8055.837591713754
170310814011000,-87.62231827,41.89626219,7436.397342159887
170310814011000,-87.62231827,41.89626219,6404.1285810283825
170310814011000,-87.62231827,41.89626219,5794.048275619276
170310814011000,-87.62231827,41.89626219,5516.223748379671
170310814011000,-87.62231827,41.89626219,5748.067839112623
170310814011000,-87.62231827,41.89626219,5549.027141299286
170310814011000,-87.62231827,41.89626219,4929.920476525774
170310814011000,-87.62231827,41.89626219,4778.501452336898
170310814011000,-87.62231827,41.89626219,5170.481359947021
170310814011000,-87.62231827,41.89626219,3833.28230669936
170310814011000,-87.62231827,41.89626219,3900.585482338886
170310814011000,-87.62231827,41.89626219,2605.1290045531287
170310814011000,-87.62231827,41.89626219,1067.1483857206579
170310814011000,-87.62231827,41.89626219,1662.6363585162253
170310814011000,-87.62231827,41.89626219,1816.752526847097
170310814011000,-87.62231827,41.89626219,1533.8575109526612
170310814011000,-87.62231827,41.89626219,1481.830739114474
170310814011000,-87.62231827,41.89626219,1553.7178144106592
170310814011000,-87.62231827,41.89626219,1003.9540850097851
170310814011000,-87.62231827,41.89626219,1259.7433360257737
170310814011000,-87.62231827,41.89626219,949.7496717281518
170310814011000,-87.62231827,41.89626219,1053.000832813837
170310814011000,-87.62231827,41.89626219,920.3016969157457
170310814011000,-87.62231827,41.89626219,1132.3691027742364
170310814011000,-87.62231827,41.89626219,1982.6811546235651
170310814011000,-87.62231827,41.89626219,1697.5542341614146
170310814011000,-87.62231827,41.89626219,1808.1807323412386
170310814011000,-87.62231827,41.89626219,1797.5264792494324
170310814011000,-87.62231827,41.89626219,5513.690283171861
170310814011000,-87.62231827,41.89626219,2517.17203845915
170310814011000,-87.62231827,41.89626219,3048.946207846559
170310814011000,-87.62231827,41.89626219,6159.266677843882
170310814011000,-87.62231827,41.89626219,1536.0280359189485
170310814011000,-87.62231827,41.89626219,2728.3329832764825
170310814011000,-87.62231827,41.89626219,2788.4200529554614
170310814011000,-87.62231827,41.89626219,3343.6883760053097
170310814011000,-87.62231827,41.89626219,4358.338523398987
170310814011000,-87.62231827,41.89626219,7440.350544191632
170310814011000,-87.62231827,41.89626219,5909.031835803701
170310814011000,-87.62231827,41.89626219,3293.6417634215754
170310814011000,-87.62231827,41.89626219,2551.03934443707
170310814011000,-87.62231827,41.89626219,2330.537136222305
170310814011004,-87.62152752,41.89458606,11890.468470481268
170310814011004,-87.62152752,41.89458606,11656.45385478203
170310814011004,-87.62152752,41.89458606,10724.518499860462
170310814011004,-87.62152752,41.89458606,10369.240034518576
170310814011004,-87.62152752,41.89458606,8022.868740742877
170310814011004,-87.62152752,41.89458606,9294.589104706654
170310814011004,-87.62152752,41.89458606,8275.281224225871
170310814011004,-87.62152752,41.89458606,7551.610408672935
170310814011004,-87.62152752,41.89458606,6978.719024089722
170310814011004,-87.62152752,41.89458606,6860.956480297469
170310814011004,-87.62152752,41.89458606,6718.543355607333
170310814011004,-87.62152752,41.89458606,6800.382821617789
170310814011004,-87.62152752,41.89458606,5828.471556229016
170310814011004,-87.62152752,41.89458606,6336.464244265676
170310814011004,-87.62152752,41.89458606,5393.894206562907
170310814011004,-87.62152752,41.89458606,5530.542986253531
170310814011004,-87.62152752,41.89458606,5149.364109037891
170310814011004,-87.62152752,41.89458606,5092.160101415309
170310814011004,-87.62152752,41.89458606,5268.608658811828
170310814011004,-87.62152752,41.89458606,4367.606842924195
170310814011004,-87.62152752,41.89458606,3724.9588778398697
170310814011004,-87.62152752,41.89458606,3573.352156614459
170310814011004,-87.62152752,41.89458606,4180.985284077755
170310814011004,-87.62152752,41.89458606,2824.572637065245
170310814011004,-87.62152752,41.89458606,1561.178549207942
170310814011004,-87.62152752,41.89458606,1425.9664079677077
170310814011004,-87.62152752,41.89458606,1387.392443135333
170310814011004,-87.62152752,41.89458606,1017.8169789048618
170310814011004,-87.62152752,41.89458606,1040.2997035136573
170310814011004,-87.62152752,41.89458606,912.9254702621201
170310814011004,-87.62152752,41.89458606,1951.9539933734907
170310814011004,-87.62152752,41.89458606,1987.1333994844001
170310814011004,-87.62152752,41.89458606,2438.412227136496
170310814011004,-87.62152752,41.89458606,6080.5068665212275
170310814011004,-87.62152752,41.89458606,5475.4668047469295
170310814011004,-87.62152752,41.89458606,1316.584403406832
170310814011004,-87.62152752,41.89458606,2796.652035765822
170310814011004,-87.62152752,41.89458606,3415.2480934356518
170310814011004,-87.62152752,41.89458606,2568.9764204433454
170310814011004,-87.62152752,41.89458606,3118.3941112310495
170310814011004,-87.62152752,41.89458606,3264.9285646826565
170310814011004,-87.62152752,41.89458606,3408.674249372715
170310814011004,-87.62152752,41.89458606,3670.8959045046226
170310814011004,-87.62152752,41.89458606,3320.5313653618045
170310814011004,-87.62152752,41.89458606,6779.874029347671
170310814011004,-87.62152752,41.89458606,8046.840587809254
170310814011004,-87.62152752,41.89458606,10925.181754043018
170310814011004,-87.62152752,41.89458606,11784.763904535892
170310814011004,-87.62152752,41.89458606,27273.263578431182
170310814011004,-87.62152752,41.89458606,9735.447633392367
170310814011004,-87.62152752,41.89458606,6865.254831382267
170310814011004,-87.62152752,41.89458606,2744.1360062497374
170310814011004,-87.62152752,41.89458606,2943.081521204944
170310814011004,-87.62152752,41.89458606,1507.7934201472467
170310814011004,-87.62152752,41.89458606,4933.945732868993
170310814011004,-87.62152752,41.89458606,4120.9168951461015
170310814011004,-87.62152752,41.89458606,2549.980768734421
170310814011004,-87.62152752,41.89458606,20175.536627371413
170310814011007,-87.6238306,41.89454465,13276.977581120202
170310814012003,-87.61853792,41.89630962,6973.578260241758
170310814012003,-87.61853792,41.89630962,1297.4490908711275
170310814012007,-87.61831117,41.8954376,5478.972558394759
170310814012007,-87.61831117,41.8954376,1189.8586589693125
170310814012011,-87.61669609,41.89465046,11251.047826948174
170310814012011,-87.61669609,41.89465046,9326.26809452855
170310814012011,-87.61669609,41.89465046,6159.723021821402
170310814012011,-87.61669609,41.89465046,5692.664299741441
170310814012011,-87.61669609,41.89465046,5813.980633388749
170310814012011,-87.61669609,41.89465046,930.188260233054
170310814021007,-87.61299612,41.89229536,5890.942645136567
170310814031033,-87.62094033,41.89030979,8707.914886577117
170310814031033,-87.62094033,41.89030979,4739.925708384918
170310814031033,-87.62094033,41.89030979,2076.9201892934734
170310814031033,-87.62094033,41.89030979,2982.614431085668
170310814031036,-87.62239316,41.88939826,10125.806763751612
170310814031036,-87.62239316,41.88939826,8599.671518065115
170310814031036,-87.62239316,41.88939826,6301.630876765408
170310814031036,-87.62239316,41.88939826,5245.218583601753
170310814031036,-87.62239316,41.88939826,4901.686750310399
170310814031036,-87.62239316,41.88939826,3100.9356181888306
170310814031036,-87.62239316,41.88939826,1292.9674905472293
170310814031036,-87.62239316,41.88939826,7663.741151819084
170310814031036,-87.62239316,41.88939826,5931.910414351236
170310814031039,-87.62417825,41.88962254,4513.028457549518
170310814031039,-87.62417825,41.88962254,1631.702819483553
170310814031039,-87.62417825,41.88962254,1111.1789079941461
170310814031039,-87.62417825,41.88962254,11341.815800788969
170310815003000,-87.62479617,41.89132373,11706.09927607137
170310815003000,-87.62479617,41.89132373,10274.621157978794
170310815003000,-87.62479617,41.89132373,9925.681693014303
170310815003000,-87.62479617,41.89132373,9294.026903157795
170310815003000,-87.62479617,41.89132373,8274.719022677013
170310815003000,-87.62479617,41.89132373,7000.544364291528
170310815003000,-87.62479617,41.89132373,5268.046457262968
170310815003000,-87.62479617,41.89132373,2781.069623524424
170310815003000,-87.62479617,41.89132373,1772.5992453739173
170310815003000,-87.62479617,41.89132373,1386.8302415864746
170310815003000,-87.62479617,41.89132373,12469.03168588306
170310815003000,-87.62479617,41.89132373,3390.430275366894
170310815003000,-87.62479617,41.89132373,5833.723515005241
170310815003000,-87.62479617,41.89132373,8932.043828517904
170310815003000,-87.62479617,41.89132373,9748.724307631179
170310815003000,-87.62479617,41.89132373,13009.036058961221
170310815003000,-87.62479617,41.89132373,11545.68413753811
170310815003000,-87.62479617,41.89132373,8801.143381754135
170310815003000,-87.62479617,41.89132373,8239.568972025374
170310815003000,-87.62479617,41.89132373,15694.10976797413
170310815003002,-87.62738109,41.89127916,9068.04767763625
170310815003002,-87.62738109,41.89127916,8048.739797155466
170310815003002,-87.62738109,41.89127916,7429.299547601599
170310815003002,-87.62738109,41.89127916,1199.4249808973025
170310815003002,-87.62738109,41.89127916,1159.2747167845976
170310815003002,-87.62738109,41.89127916,927.3994914740343
170310815003002,-87.62738109,41.89127916,1139.4668973325254
170310815003002,-87.62738109,41.89127916,900.9635648322301
170310815003006,-87.62478492,41.89012465,5375.712501716102
170310815003006,-87.62478492,41.89012465,1494.4962860396079
170310815003006,-87.62478492,41.89012465,1031.030494427698
170310815003010,-87.62755537,41.888489,8029.025381441919
170310815003010,-87.62755537,41.888489,7661.997615371045
170310815003010,-87.62755537,41.888489,6984.875664788766
170310815003010,-87.62755537,41.888489,6724.699996306376
170310815003010,-87.62755537,41.888489,7895.321043406591
170310815003010,-87.62755537,41.888489,6280.929939663215
170310815003010,-87.62755537,41.888489,6124.269631411324
170310815003010,-87.62755537,41.888489,5536.699626952573
170310815003010,-87.62755537,41.888489,5004.101725548058
170310815003010,-87.62755537,41.888489,5396.081633158177
170310815003010,-87.62755537,41.888489,2830.729277764288
170310815003010,-87.62755537,41.888489,2231.3877335912753
170310815003010,-87.62755537,41.888489,2004.2262836091654
170310815003010,-87.62755537,41.888489,2423.1207008238816
170310815003010,-87.62755537,41.888489,1393.5490838343753
170310815003010,-87.62755537,41.888489,1208.5456335603506
170310815003010,-87.62755537,41.888489,914.6423199293492
170310815003010,-87.62755537,41.888489,1575.7868938909799
170310815003010,-87.62755537,41.888489,1422.9792674583107
170310815003010,-87.62755537,41.888489,1164.6681155059432
170310815003010,-87.62755537,41.888489,7289.476819922631
170310815003010,-87.62755537,41.888489,1359.8294447192475
170310815003010,-87.62755537,41.888489,2378.345617323183
170310815003010,-87.62755537,41.888489,1361.7366601021054
170310817002009,-87.63342331,41.893598499999996,4779.83668101528
170310817002035,-87.63178436,41.89061349,1026.7508240889636
170310817002035,-87.63178436,41.89061349,3127.9995737745603
170310817002043,-87.63030859,41.88882663,1314.2421934722413
170310817002043,-87.63030859,41.88882663,1732.5245938118978
170310817002044,-87.63028845,41.88797082,8150.853211752396
170310817002044,-87.63028845,41.88797082,7283.101347609439
170310817002044,-87.63028845,41.88797082,6549.130323610086
170310817002044,-87.63028845,41.88797082,6441.700012401982
170310817002044,-87.63028845,41.88797082,4669.864898563983
170310817002044,-87.63028845,41.88797082,2226.092186403992
170310817002044,-87.63028845,41.88797082,1582.2895732019283
170310817002044,-87.63028845,41.88797082,1235.09453424686
170310817002044,-87.63028845,41.88797082,1294.679002858802
170310817002044,-87.63028845,41.88797082,1388.580004950921
170310817002044,-87.63028845,41.88797082,1712.19816122013
170310817002044,-87.63028845,41.88797082,1159.7239442900145
170310817002044,-87.63028845,41.88797082,1025.2163341038788
170310817002044,-87.63028845,41.88797082,995.0807298644618
170310817002044,-87.63028845,41.88797082,1141.1090240091876
170310817002044,-87.63028845,41.88797082,1962.4659169587924
170310817002044,-87.63028845,41.88797082,1410.20608384476
170310817002044,-87.63028845,41.88797082,2202.309815492493
170310817002044,-87.63028845,41.88797082,5354.790064317508
170310817002048,-87.63330775,41.88879815,6940.920755065962
170310817002048,-87.63330775,41.88879815,4604.639733712971
170310817002048,-87.63330775,41.88879815,6491.668343757836
170310817002048,-87.63330775,41.88879815,1694.674730340434
170310817002048,-87.63330775,41.88879815,1647.1580247278257
170310817002048,-87.63330775,41.88879815,1511.3374248492137
170310817002048,-87.63330775,41.88879815,1518.4174282183994
170310817002048,-87.63330775,41.88879815,2056.253945006839
170310817002048,-87.63330775,41.88879815,1780.4709566205831
170310817002048,-87.63330775,41.88879815,1907.1869159062765
170310817002048,-87.63330775,41.88879815,1510.4354116035925
170310817002048,-87.63330775,41.88879815,1648.8757639539094
170310817002048,-87.63330775,41.88879815,1216.3648608023539
170310817002048,-87.63330775,41.88879815,962.8964702958021
170310817002048,-87.63330775,41.88879815,927.7695481889227
170310817002048,-87.63330775,41.88879815,925.8392042625693
170310817002048,-87.63330775,41.88879815,3043.072447039655
170310817002048,-87.63330775,41.88879815,1009.0708307547677
170310817002048,-87.63330775,41.88879815,1572.5729157320532
170310817002048,-87.63330775,41.88879815,1871.4435291262712
170310817002048,-87.63330775,41.88879815,1436.3360020477699
170310817002048,-87.63330775,41.88879815,2515.9328821958584
170310817002048,-87.63330775,41.88879815,3102.028886707671
170310817002048,-87.63330775,41.88879815,1565.083715032458
170310818003012,-87.63432623,41.89037979,6036.034233220113
170310818003012,-87.63432623,41.89037979,7456.895459716798
170310818003013,-87.63767141,41.88790883,7373.074055333547
170310818003013,-87.63767141,41.88790883,2350.671423978838
170310818003013,-87.63767141,41.88790883,2565.4270783838256
170310818003013,-87.63767141,41.88790883,1314.7092121648657
170310818003013,-87.63767141,41.88790883,1953.117537086097
170310818003013,-87.63767141,41.88790883,2247.7547372323634
170310818003013,-87.63767141,41.88790883,1159.2017729136358
170310818003013,-87.63767141,41.88790883,1075.1188380621368
170310818003024,-87.63612444,41.88852892,13461.198219109086
170310818003024,-87.63612444,41.88852892,10857.124232020029
170310818003024,-87.63612444,41.88852892,10655.030566301593
170310818003024,-87.63612444,41.88852892,9820.053629177204
170310818003024,-87.63612444,41.88852892,9940.495525921717
170310818003024,-87.63612444,41.88852892,10022.765538688369
170310818003024,-87.63612444,41.88852892,9776.072922231182
170310818003024,-87.63612444,41.88852892,9689.460080407924
170310818003024,-87.63612444,41.88852892,10006.136115016385
170310818003024,-87.63612444,41.88852892,10490.119594493914
170310818003024,-87.63612444,41.88852892,9219.019253439947
170310818003024,-87.63612444,41.88852892,7455.525538219697
170310818003024,-87.63612444,41.88852892,7263.204572214379
170310818003024,-87.63612444,41.88852892,7582.060916944747
170310818003024,-87.63612444,41.88852892,8534.924936178159
170310818003024,-87.63612444,41.88852892,7786.446977270306
170310818003024,-87.63612444,41.88852892,7701.285896411241
170310818003024,-87.63612444,41.88852892,7515.617055697375
170310818003024,-87.63612444,41.88852892,12706.971927273746
170310818003024,-87.63612444,41.88852892,8298.749580663825
170310818003024,-87.63612444,41.88852892,6714.309052801792
170310818003024,-87.63612444,41.88852892,6573.987282292467
170310818003024,-87.63612444,41.88852892,6241.442397311892
170310818003024,-87.63612444,41.88852892,6219.054855561225
170310818003024,-87.63612444,41.88852892,6101.292311768975
170310818003024,-87.63612444,41.88852892,6831.104645510312
170310818003024,-87.63612444,41.88852892,6917.562703994252
170310818003024,-87.63612444,41.88852892,6813.797377568832
170310818003024,-87.63612444,41.88852892,5515.109130435679
170310818003024,-87.63612444,41.88852892,5253.827739602896
170310818003024,-87.63612444,41.88852892,5068.807387700521
170310818003024,-87.63612444,41.88852892,4976.003212363292
170310818003024,-87.63612444,41.88852892,6519.615631839966
170310818003024,-87.63612444,41.88852892,5207.847303096242
170310818003024,-87.63612444,41.88852892,4754.091052479578
