GEOID,X,Y
1.70E+14,-87.69450052,41.87130592
1.70E+14,-87.69460402,41.87435614
1.70E+14,-87.69214923,41.8743789
1.70E+14,-87.68943361,41.87405692
1.70E+14,-87.68991251,41.87440547
1.70E+14,-87.6799089,41.86635
1.70E+14,-87.67744147,41.86560007
1.70E+14,-87.68832918,41.89413434
1.70E+14,-87.68806775,41.89549535
1.70E+14,-87.68551752,41.89235467
1.70E+14,-87.68697711,41.88998895
1.70E+14,-87.68757175,41.88932548
1.70E+14,-87.68489834,41.89194507
1.70E+14,-87.68306253,41.89127619
1.70E+14,-87.68750205,41.88276665
1.70E+14,-87.67824099,41.89461149
1.70E+14,-87.66608086,41.89222214
1.70E+14,-87.66630927,41.89022501
1.70E+14,-87.66458292,41.88719471
1.70E+14,-87.66225715,41.88682523
1.70E+14,-87.66018449,41.89322408
1.70E+14,-87.65774218,41.89311135
1.70E+14,-87.65609634,41.8916419
1.70E+14,-87.69170704,41.99747188
1.70E+14,-87.69071594,41.99498765
1.70E+14,-87.70508311,41.98642231
1.70E+14,-87.7031904,41.98582726
1.70E+14,-87.69974908,41.98547758
1.70E+14,-87.69513427,41.99021697
1.70E+14,-87.69862531,41.98387113
1.70E+14,-87.70219946,41.98333353
1.70E+14,-87.69370202,41.98337605
1.70E+14,-87.66064525,41.9913653
1.70E+14,-87.65719888,41.99120374
1.70E+14,-87.71435077,41.91799839
1.70E+14,-87.71633901,41.91636415
1.70E+14,-87.70978077,41.92714728
1.70E+14,-87.71346083,41.92948487
1.70E+14,-87.71254528,41.92972083
1.70E+14,-87.71438495,41.92969526
1.70E+14,-87.71519024,41.93261755
1.70E+14,-87.71620884,41.92940839
1.70E+14,-87.72293745,41.92938033
1.70E+14,-87.71903555,41.92948268
1.70E+14,-87.71997041,41.93301683
1.70E+14,-87.71879326,41.93439339
1.70E+14,-87.72119093,41.93774432
1.70E+14,-87.72385799,41.93873076
1.70E+14,-87.72512779,41.94185177
1.70E+14,-87.72417644,41.94072538
1.70E+14,-87.72202235,41.94030647
1.70E+14,-87.71598531,41.94161194
1.70E+14,-87.72023721,41.94191195
1.70E+14,-87.72395672,41.94368869
1.70E+14,-87.7251792,41.94367239
1.70E+14,-87.72369751,41.94528458
1.70E+14,-87.72104429,41.94955333
1.70E+14,-87.71549663,41.94743993
1.70E+14,-87.71130159,41.95114636
1.70E+14,-87.70942374,41.94934805
1.70E+14,-87.70690896,41.94684753
1.70E+14,-87.72295018,41.77409786
1.70E+14,-87.72497055,41.78136089
1.70E+14,-87.71913781,41.78076205
1.70E+14,-87.71430651,41.77947941
1.70E+14,-87.71682358,41.78580409
1.70E+14,-87.71679971,41.78489477
1.70E+14,-87.71922699,41.78394564
1.70E+14,-87.72319249,41.78320133
1.70E+14,-87.72812529,41.784747
1.70E+14,-87.7266484,41.78658175
1.70E+14,-87.72182812,41.78936671
1.70E+14,-87.7246115,41.79024236
1.70E+14,-87.72433383,41.7911572
1.70E+14,-87.7361937,41.78853248
1.70E+14,-87.7276669,41.78998581
1.70E+14,-87.72408222,41.79296621
1.70E+14,-87.72043779,41.79440161
1.70E+14,-87.71525345,41.79539433
1.70E+14,-87.70886528,41.78638621
1.70E+14,-87.70981566,41.7872803
1.70E+14,-87.70986181,41.7888727
1.70E+14,-87.70924983,41.78888349
1.70E+14,-87.71166562,41.7818013
1.70E+14,-87.70423235,41.7853218
1.70E+14,-87.70672538,41.78639891
1.70E+14,-87.70500939,41.79076607
1.70E+14,-87.70746543,41.79072917
1.70E+14,-87.69890555,41.79087059
1.70E+14,-87.64293833,41.74429517
1.70E+14,-87.64339826,41.74954659
1.70E+14,-87.63792664,41.73874348
1.70E+14,-87.63970101,41.73731941
1.70E+14,-87.65088512,41.72410524
1.70E+14,-87.65093413,41.72592959
1.70E+14,-87.6569299,41.72243583
1.70E+14,-87.65267155,41.72249388
1.70E+14,-87.65206339,41.72250238
1.70E+14,-87.65067316,41.722308
1.70E+14,-87.65214696,41.72109503
1.70E+14,-87.65939893,41.7239926
1.70E+14,-87.64116506,41.72422623
1.70E+14,-87.63985335,41.72059539
1.70E+14,-87.63626875,41.72247034
1.70E+14,-87.64223153,41.71874824
1.70E+14,-87.6348941,41.7190676
1.70E+14,-87.63516527,41.7177032
1.70E+14,-87.63262625,41.71959141
1.70E+14,-87.62627923,41.70986434
1.70E+14,-87.63399723,41.71114175
1.70E+14,-87.62176631,41.71106149
1.70E+14,-87.62236098,41.70831961
1.70E+14,-87.62137625,41.70787939
1.70E+14,-87.62772278,41.70733869
1.70E+14,-87.63043893,41.70822804
1.70E+14,-87.63486013,41.70587495
1.70E+14,-87.63643173,41.70585794
1.70E+14,-87.63702064,41.70494821
1.70E+14,-87.6312902,41.70683842
1.70E+14,-87.54864287,41.66029568
1.70E+14,-87.5559372,41.65802776
1.70E+14,-87.55714068,41.66553324
1.70E+14,-87.55835712,41.66560218
1.70E+14,-87.58462235,41.65102566
1.70E+14,-87.5535048,41.65643868
1.70E+14,-87.55349861,41.6580188
1.70E+14,-87.74903394,41.98448697
1.70E+14,-87.7264945,41.92565356
1.70E+14,-87.74543485,41.89375588
1.70E+14,-87.72616635,41.90872903
1.70E+14,-87.72487484,41.90610355
1.70E+14,-87.72326209,41.90292486
1.70E+14,-87.61465753,41.70616174
1.70E+14,-87.6737646,41.94417932
1.70E+14,-87.67230666,41.94078553
1.70E+14,-87.65160186,41.91128967
1.70E+14,-87.64829228,41.90089575
1.70E+14,-87.64897257,41.90014971
1.70E+14,-87.64608749,41.894503
1.70E+14,-87.64051867,41.88380744
1.70E+14,-87.68608661,41.96537785
1.70E+14,-87.68322381,41.96846236
1.70E+14,-87.70303711,41.92854008
1.70E+14,-87.68651516,41.94949402
1.70E+14,-87.68661362,41.9387162
1.70E+14,-87.68615376,41.93197379
1.70E+14,-87.6421835,41.91918504
1.70E+14,-87.64091144,41.91430372
1.70E+14,-87.64162779,41.91109705
1.70E+14,-87.63911037,41.90827298
1.70E+14,-87.6365814,41.90011948
1.70E+14,-87.63501638,41.89858249
1.70E+14,-87.67849251,41.95554276
1.70E+14,-87.67536924,41.9510325
1.70E+14,-87.6677913,41.91703119
1.70E+14,-87.69523491,41.98436998
1.70E+14,-87.69035174,41.96594725
1.70E+14,-87.64856287,41.89575039
1.70E+14,-87.675659,41.89009271
1.70E+14,-87.67335542,41.89482932
1.70E+14,-87.67338307,41.89573728
1.70E+14,-87.68194999,41.91297227
1.70E+14,-87.67621311,41.89865555
1.70E+14,-87.66708157,41.91819647
1.70E+14,-87.67714812,41.93981496
1.70E+14,-87.65033874,41.91837692
1.70E+14,-87.649316,41.91491295
1.70E+14,-87.64422887,41.90812261
1.70E+14,-87.63316355,41.88479289
1.70E+14,-87.63167073,41.88384245
1.70E+14,-87.63163047,41.88227582
1.70E+14,-87.66307531,42.01424501
1.70E+14,-87.65501683,41.99437183
1.70E+14,-87.70282217,41.9930516
1.70E+14,-87.70525496,41.99670783
1.70E+14,-87.70549553,42.018521
1.70E+14,-87.70338381,42.00612944
1.70E+14,-87.6986319,41.97627703
1.70E+14,-87.69877927,41.98084165
1.70E+14,-87.69455113,41.97421303
1.70E+14,-87.70495817,41.96365319
1.70E+14,-87.71391507,41.9565709
1.70E+14,-87.71228297,41.95361716
1.70E+14,-87.70967297,41.93658886
1.70E+14,-87.66337881,41.98083238
1.70E+14,-87.6679567,41.97483665
1.70E+14,-87.70448672,41.94777206
1.70E+14,-87.66003144,41.96811091
1.70E+14,-87.62535233,41.82804758
1.70E+14,-87.61658409,41.81391767
1.70E+14,-87.88710008,41.99310797
1.70E+14,-87.76878603,41.99142627
1.70E+14,-87.66682892,41.86759496
1.70E+14,-87.60994525,41.66715973
1.70E+14,-87.52941667,41.65249535
1.70E+14,-87.67588655,41.8301809
1.70E+14,-87.68314817,41.82953505
1.70E+14,-87.68315982,41.83003227
1.70E+14,-87.78549527,41.91186005
1.70E+14,-87.76771852,41.90909833
1.70E+14,-87.75192856,41.90839186
1.70E+14,-87.75996254,41.90829302
1.70E+14,-87.76369296,41.90824576
1.70E+14,-87.77283714,41.90812997
1.70E+14,-87.74940255,41.90708897
1.70E+14,-87.75496397,41.90679131
1.70E+14,-87.76975446,41.90661026
1.70E+14,-87.7497131,41.90526623
1.70E+14,-87.75456679,41.91248917
1.70E+14,-87.74537846,41.91341985
1.70E+14,-87.63604532,41.89934919
1.70E+14,-87.6701305,41.89909499
1.70E+14,-87.67195586,41.89887186
1.70E+14,-87.75913512,41.89947029
1.70E+14,-87.7652367,41.89895652
1.70E+14,-87.74741493,41.89842428
1.70E+14,-87.67983296,41.8981398
1.70E+14,-87.63598788,41.89778857
1.70E+14,-87.68078246,41.89789559
1.70E+14,-87.68223485,41.89651501
1.70E+14,-87.76761425,41.89755598
1.70E+14,-87.75471096,41.89609878
1.70E+14,-87.76034633,41.89604507
1.70E+14,-87.77099778,41.88870056
1.70E+14,-87.67128582,41.90812529
1.70E+14,-87.759115,41.88134414
1.70E+14,-87.65763615,41.89053054
1.70E+14,-87.65488944,41.8905588
1.70E+14,-87.72150589,41.84450354
1.70E+14,-87.71151274,41.84715292
1.70E+14,-87.71395149,41.8471324
1.70E+14,-87.71084843,41.84534539
1.70E+14,-87.65982017,41.88575246
1.70E+14,-87.65509421,41.88689529
1.70E+14,-87.65655913,41.88740317
1.70E+14,-87.70198629,41.85103988
1.70E+14,-87.71045762,41.85451517
1.70E+14,-87.65585509,41.99347703
1.70E+14,-87.65591735,41.9955104
1.70E+14,-87.8043973,41.97871488
1.70E+14,-87.8016798,41.97976757
1.70E+14,-87.80136261,41.97909316
1.70E+14,-87.79675087,41.97976579
1.70E+14,-87.79661746,41.97781541
1.70E+14,-87.79331296,41.97782214
1.70E+14,-87.79048676,41.98154706
1.70E+14,-87.78687757,41.98018093
1.70E+14,-87.78808962,41.98017098
1.70E+14,-87.78933414,41.97826149
1.70E+14,-87.78873192,41.97816396
1.70E+14,-87.79724575,41.97660293
1.70E+14,-87.78977639,41.97653381
1.70E+14,-87.7887971,41.97587058
1.70E+14,-87.78337092,41.97453212
1.70E+14,-87.78383916,41.98063739
1.70E+14,-87.77976752,41.97256158
1.70E+14,-87.77883827,41.97305101
1.70E+14,-87.75390193,41.97000698
1.70E+14,-87.74909103,41.97051857
1.70E+14,-87.76744503,41.98203606
1.70E+14,-87.76217762,41.98130336
1.70E+14,-87.76294689,41.98008086
1.70E+14,-87.76236541,41.98079697
1.70E+14,-87.76165489,41.97977947
1.70E+14,-87.70340107,41.95279148
1.70E+14,-87.70584741,41.95278055
1.70E+14,-87.70330737,41.94939097
1.70E+14,-87.70453106,41.94938536
1.70E+14,-87.70575246,41.94937723
1.70E+14,-87.69841384,41.94941295
1.70E+14,-87.69963877,41.94940818
1.70E+14,-87.69104145,41.92604918
1.70E+14,-87.69165175,41.92604207
1.70E+14,-87.70146194,41.92716428
1.70E+14,-87.67729288,41.91685685
1.70E+14,-87.67486675,41.91689093
1.70E+14,-87.67612833,41.91869639
1.70E+14,-87.70009668,41.92222055
1.70E+14,-87.69649452,41.92409231
1.70E+14,-87.68755315,41.94334223
1.70E+14,-87.68687715,41.94106314
1.70E+14,-87.68935793,41.93785011
1.70E+14,-87.70565544,41.94597897
1.70E+14,-87.70730507,41.94601639
1.70E+14,-87.70605323,41.94502491
1.70E+14,-87.70334324,41.93958815
1.70E+14,-87.69749417,41.93790027
1.70E+14,-87.69557501,41.93831819
1.70E+14,-87.69746364,41.93711461
1.70E+14,-87.69806066,41.93711099
1.70E+14,-87.70114321,41.93794151
1.70E+14,-87.70134354,41.79082774
1.70E+14,-87.70129176,41.78900797
1.70E+14,-87.69885369,41.78904864
1.70E+14,-87.69454202,41.78753041
1.70E+14,-87.69752494,41.78520282
1.70E+14,-87.69382258,41.78366605
1.70E+14,-87.69321305,41.7836754
1.70E+14,-87.69494719,41.78024236
1.70E+14,-87.70009932,41.77925543
1.70E+14,-87.70472348,41.78235924
1.70E+14,-87.69925358,41.78175895
1.70E+14,-87.70225645,41.78013125
1.70E+14,-87.69183831,41.77794442
1.70E+14,-87.68280123,41.78766215
1.70E+14,-87.68688195,41.78628794
1.70E+14,-87.68712125,41.78377216
1.70E+14,-87.68895129,41.78374509
1.70E+14,-87.69077563,41.78371445
1.70E+14,-87.69072847,41.78189176
1.70E+14,-87.68703193,41.78036148
1.70E+14,-87.68668968,41.77897807
1.70E+14,-87.69034021,41.77891161
1.70E+14,-87.68621869,41.77307325
1.70E+14,-87.68696756,41.77806478
1.70E+14,-87.61038419,41.70622694
1.70E+14,-87.61521799,41.7045538
1.70E+14,-87.61638528,41.70271119
1.70E+14,-87.61028642,41.70279921
1.70E+14,-87.61714716,41.70840227
1.70E+14,-87.6078034,41.70809346
1.70E+14,-87.60096327,41.71716804
1.70E+14,-87.59972217,41.71575214
1.70E+14,-87.59742986,41.71956714
1.70E+14,-87.59659712,41.72192244
1.70E+14,-87.5963624,41.72470364
1.70E+14,-87.56051133,41.70254407
1.70E+14,-87.56672234,41.71463914
1.70E+14,-87.56239,41.71450938
1.70E+14,-87.56485153,41.71079863
1.70E+14,-87.55759774,41.71813972
1.70E+14,-87.55309487,41.71884359
1.70E+14,-87.55624245,41.72176502
1.70E+14,-87.62121705,41.86601733
1.70E+14,-87.67053099,41.91406956
1.70E+14,-87.68613474,41.88052954
1.70E+14,-87.67383949,41.88460428
1.70E+14,-87.63615019,41.89376265
1.70E+14,-87.6811108,41.85419842
1.70E+14,-87.67529095,41.95169615
1.70E+14,-87.68558683,41.92646633
1.70E+14,-87.71772853,41.87408802
1.70E+14,-87.62920977,41.82549794
1.70E+14,-87.58502646,41.76516155
1.70E+14,-87.58447525,41.7651654
1.70E+14,-87.55022861,41.72314959
1.70E+14,-87.68313152,41.82909991
1.70E+14,-87.68134112,41.83509745
1.70E+14,-87.67688495,41.83161756
1.70E+14,-87.68715205,41.80727551
1.70E+14,-87.66159389,41.80751854
1.70E+14,-87.67688885,41.83309737
1.70E+14,-87.6804854,41.72940111
1.70E+14,-87.65741358,41.74042665
1.70E+14,-87.72495096,41.91458075
1.70E+14,-87.64074362,41.87629389
1.70E+14,-87.7353804,41.90845267
1.70E+14,-87.69041603,41.74725444
1.70E+14,-87.62408565,41.88767208
1.70E+14,-87.62733859,41.86288475
1.70E+14,-87.75078198,41.95816993
1.70E+14,-87.75285151,41.95835148
1.70E+14,-87.75184495,41.97413541
1.70E+14,-87.75810986,41.94484414
1.70E+14,-87.79733972,41.97994081
1.70E+14,-87.79817606,41.98157176
1.70E+14,-87.7671155,41.97078619
1.70E+14,-87.76527748,41.97051985
1.70E+14,-87.80023228,41.9360527
1.70E+14,-87.74580587,41.9361069
